id,stats_y_cards,stats_r_cards,event_incident_typefk,elapsed,card_type,subtype,player1,sortorder,team,id,n,original_index
11252,1,,203,87,y,emergency_brake,22707,1,9879,2593081,290,3191
11253,1,,70,11,y,,38229,3,9879,2614689,255,3192
11254,1,,70,23,y,,109621,1,10194,2614714,263,3192
11255,1,,203,35,y,emergency_brake,47418,1,10194,2614754,278,3192
11256,1,,643,75,y,advantage,40695,1,10194,2614916,320,3192
11257,1,,70,60,y,,26777,1,9879,2629997,227,3193
11258,1,,70,74,y,,111801,1,8472,2630237,240,3193
11259,1,,70,73,y,,23283,6,9879,2630293,243,3193
11260,1,,70,88,y,,31290,1,9879,2630459,253,3193
11261,1,,505,18,y,Unsportsmanlike Cond,31306,1,8455,2706797,192,3194
11262,1,,163,44,y,diving,38229,0,9879,2706993,219,3194
11263,1,,505,47,y,Unsportsmanlike Cond,30890,2,9879,2707150,223,3194
11264,1,,70,16,y,,27339,7,9879,2653791,220,3195
11265,1,,70,77,y,,30956,0,8586,2654341,243,3195
11266,1,,505,14,y,Unsportsmanlike Cond,23311,0,10172,2675287,208,3196
14292,,1,64,30,r,hands,24579,1,9850,2653323,267,4083
11268,1,,25,89,y,stall_time,31290,0,9879,2675651,285,3196
11269,1,,25,90,y,stall_time,30890,0,9879,2675657,283,3196
11270,1,,70,47,y,,94550,0,10261,2685285,224,3197
11271,1,,70,50,y,,30890,1,9879,2685303,226,3197
11272,1,,70,90,y,,24130,2,9879,2685728,271,3197
11273,1,,505,90,y,Unsportsmanlike Cond,46700,0,10261,2685793,274,3197
11274,1,,70,58,y,,118730,1,9879,2697303,261,3198
11275,1,,70,69,y,,179793,1,10252,2697472,278,3198
11276,1,,70,87,y,,30352,1,9879,2697767,301,3198
14355,,1,63,90,r,serious_fouls,30362,11,8472,3180313,360,4100
11278,1,,70,52,y,,24011,6,9825,2712180,228,3199
11279,1,,70,76,y,,75489,9,9825,2712783,246,3199
14366,,1,67,27,r,violence,148832,4,8667,2934925,245,4103
11281,1,,70,30,y,,118730,1,9879,2727746,240,3200
11282,1,,70,72,y,,30603,1,9879,2728476,251,3200
11283,1,,70,86,y,,24006,1,8668,2728707,273,3200
11284,1,,70,90,y,,22707,1,9879,2728813,320,3200
11285,1,,70,27,y,,30890,1,9879,2745654,206,3201
11286,1,,70,84,y,,23358,2,9798,2746621,298,3201
11287,1,,70,87,y,,118730,2,9879,2746650,303,3201
11288,1,,70,52,y,,34036,1,8650,2765778,189,3202
11289,1,,70,27,y,,31290,1,9879,2779717,184,3203
11290,1,,70,48,y,,2802,1,10003,2780374,208,3203
11291,1,,70,89,y,,118528,3,10003,2781535,249,3203
11292,1,,505,23,y,Unsportsmanlike Cond,34381,1,9879,2924552,225,3204
11293,1,,79,85,y,verbal_abuse,27430,12,9879,2925581,288,3204
11294,1,,77,90,y,shirt_pull,34574,1,9879,2925710,290,3204
11295,1,,70,33,y,,27339,0,9879,3108527,218,3205
11296,1,,70,52,y,,35327,0,10260,3109009,230,3205
11297,1,,203,58,y,emergency_brake,37604,5,9879,3109146,240,3205
11298,1,,70,25,y,,24223,1,9879,3126960,287,3206
11299,1,,70,19,y,,34381,1,9879,3144844,177,3207
11300,1,,70,29,y,,197514,1,9879,3144965,194,3207
11301,1,,70,62,y,,23780,1,9879,3145456,226,3207
11302,1,,70,72,y,,276121,1,10003,3145588,236,3207
11303,1,,70,9,y,,30352,3,9879,3155010,179,3208
11304,1,,70,11,y,,109897,3,8654,3155044,177,3208
11305,1,,70,21,y,,23283,2,9879,3155146,187,3208
11306,1,,70,27,y,,43259,5,8654,3155235,196,3208
11307,1,,70,45,y,,40015,8,8654,3155486,217,3208
11308,1,,70,13,y,,41365,2,8586,3162023,193,3209
11309,1,,70,32,y,,197514,1,9879,3162383,210,3209
11310,1,,73,90,y,serious_fouls,30890,4,9879,3163407,269,3209
11311,1,,73,19,y,serious_fouls,78324,1,10252,3167318,230,3210
11312,1,,70,67,y,,110947,1,10252,3167743,290,3210
11313,1,,70,71,y,,27339,1,9879,3176107,241,3211
11314,1,,505,75,y,Unsportsmanlike Cond,36012,2,8668,3176154,216,3211
11315,1,,70,90,y,,30890,2,9879,3176348,223,3211
11316,1,,70,45,y,,30459,8,8456,3179615,255,3212
11317,1,,505,60,y,Unsportsmanlike Cond,25997,3,9879,3179887,268,3212
11318,1,,505,50,y,Unsportsmanlike Cond,34275,1,9850,3183454,236,3213
11319,1,,70,58,y,,109638,1,9850,3183615,248,3213
11320,1,,70,82,y,,201664,1,9850,3184059,272,3213
11321,1,,643,21,y,advantage,75489,0,9825,2934418,241,3215
11322,1,,73,73,y,serious_fouls,24223,1,9879,2934546,295,3215
11323,1,,73,78,y,serious_fouls,197514,1,9879,2934558,299,3215
11324,1,,325,81,y,pushing,143793,0,9825,2934565,304,3215
11325,1,,70,45,y,,24223,1,9879,2952359,215,3216
11326,1,,70,76,y,,24130,3,9879,2952734,246,3216
11327,1,,70,82,y,,26160,1,10261,2952780,253,3216
11328,1,,505,87,y,Unsportsmanlike Cond,26163,0,10261,2952837,259,3216
11329,1,,505,70,y,Unsportsmanlike Cond,22964,1,8659,2983185,283,3217
11330,1,,70,32,y,,159882,1,8344,3025622,250,3219
11331,1,,70,64,y,,27430,1,9879,3026278,291,3219
11332,1,,70,27,y,,37604,0,9879,3043977,210,3220
11333,1,,70,60,y,,23253,1,10194,3044464,259,3220
11334,1,,505,74,y,Unsportsmanlike Cond,30352,0,9879,3044721,281,3220
11335,1,,505,74,y,Unsportsmanlike Cond,33881,1,10194,3044723,267,3220
11336,1,,643,90,y,advantage,30890,11,9879,3045021,294,3220
11337,1,,70,81,y,,30352,1,9879,3078818,237,3221
11338,1,,70,89,y,,23283,0,9879,3091222,278,3222
11339,1,,70,90,y,,23780,7,9879,3091232,282,3222
14385,,1,177,83,y2,serious_fouls,109638,0,9850,3198415,314,4111
11341,1,,505,60,y,Unsportsmanlike Cond,30668,0,8654,3197926,221,3223
11342,1,,70,63,y,,40220,1,8654,3198010,239,3223
11343,1,,70,70,y,,27430,2,9879,3198118,272,3223
11344,1,,70,77,y,,37604,1,9879,3198246,253,3223
11345,1,,78,30,y,kicked_ball_away,36786,0,8472,3207857,258,3224
11346,1,,70,37,y,,23283,1,9879,3207933,286,3224
11347,1,,70,40,y,,24130,1,9879,3207963,271,3224
11348,1,,70,59,y,,160243,0,8472,3208225,309,3224
11349,1,,643,60,y,advantage,24223,2,9879,3208253,295,3224
11350,1,,508,70,y,Removing Shirt,24159,0,8472,3208380,312,3224
11351,1,,70,75,y,,30352,1,9879,3231731,288,3226
11352,1,,70,90,y,,143365,7,10003,3231952,309,3226
11353,1,,70,16,y,,109491,1,8466,3237648,215,3227
11354,1,,70,26,y,,166676,3,8466,3237763,228,3227
11355,1,,70,36,y,,46893,1,8466,3237893,242,3227
11356,1,,70,9,y,,26782,0,9879,3261639,183,3229
11357,1,,70,50,y,,31290,1,9879,3262077,220,3229
11358,1,,70,56,y,,184536,1,8650,3262142,227,3229
11359,1,,70,65,y,,30352,0,9879,3262231,238,3229
11360,1,,70,77,y,,156008,1,8650,3262335,247,3229
11361,1,,70,90,y,,30839,6,9879,3262406,257,3229
11362,1,,508,90,y,Removing Shirt,30618,7,8650,3262407,258,3229
11363,1,,70,45,y,,23257,7,8659,3280456,239,3230
11364,1,,70,45,y,,30839,11,9879,3280474,243,3230
11365,1,,505,72,y,Unsportsmanlike Cond,31290,1,9879,3281011,275,3230
11366,1,,70,75,y,,32441,1,8659,3281055,278,3230
11367,1,,70,86,y,,24223,1,9879,3281232,292,3230
11368,1,,73,90,y,serious_fouls,26527,4,8659,3281315,295,3230
11369,1,,70,35,y,,27339,1,9879,3296883,275,3231
11370,1,,70,48,y,,197514,5,9879,3297103,295,3231
11371,1,,70,50,y,,79574,2,8455,3297140,299,3231
11372,1,,70,56,y,,197910,1,8344,3309459,290,3232
11373,1,,508,68,y,Removing Shirt,27339,3,9879,3321991,341,3233
11374,1,,70,26,y,,37604,1,9879,3336248,278,3234
14394,,1,26,90,y2,,24656,1,8667,3219818,350,4113
11376,1,,70,64,y,,23283,3,9879,3337021,331,3234
11377,1,,70,65,y,,527549,1,9879,3337027,334,3234
11378,1,,163,90,y,diving,128827,12,9879,3337567,371,3234
11379,1,,203,24,y,emergency_brake,31290,1,9879,3354003,269,3235
11380,1,,203,32,y,emergency_brake,77690,0,8668,3354033,281,3235
11381,1,,203,75,y,emergency_brake,24846,2,8668,3354377,330,3235
11382,1,,70,59,y,,156007,3,10252,3366472,244,3236
11383,1,,70,67,y,,182223,1,10252,3366639,249,3236
11384,1,,70,84,y,,23283,3,9879,3366962,275,3236
11385,1,,505,87,y,Unsportsmanlike Cond,128827,0,9879,3367024,286,3236
11386,1,,70,90,y,,139671,1,10252,3367094,282,3236
11387,1,,505,32,y,Unsportsmanlike Cond,109638,2,9850,3382036,251,3237
11388,1,,70,39,y,,32616,5,9850,3382150,272,3237
11389,1,,70,45,y,,197514,7,9879,3382301,318,3237
11390,1,,70,90,y,,32728,5,9850,3383429,365,3237
11391,1,,70,61,y,,30839,1,9879,3400444,239,3238
11392,1,,505,16,y,Unsportsmanlike Cond,111930,5,8667,3421525,263,3239
11393,1,,70,21,y,,8922,1,8667,3421615,243,3239
11394,1,,70,45,y,,115681,1,8667,3422035,264,3239
11395,1,,505,65,y,Unsportsmanlike Cond,37259,3,9879,3422654,295,3239
11396,1,,70,66,y,,24223,0,9879,3442918,241,3240
11397,1,,70,75,y,,27339,1,9879,3443074,262,3240
11398,1,,70,12,y,,25537,2,9826,3463626,204,3241
11399,1,,70,58,y,,37604,1,9879,3465025,244,3241
11400,1,,70,83,y,,24223,1,9879,3466150,268,3241
11401,1,,505,90,y,Unsportsmanlike Cond,420252,11,9879,3466555,276,3241
11402,1,,505,84,y,Unsportsmanlike Cond,363340,13,9826,3466571,277,3241
11403,1,,203,29,y,emergency_brake,31306,1,8455,938151,283,3242
11404,1,,73,46,y,serious_fouls,30627,1,8455,938251,307,3242
11405,1,,203,59,y,emergency_brake,40132,2,8667,938314,325,3242
14397,,1,67,81,r,violence,39987,4,10261,3231833,299,4114
11407,1,,73,66,y,serious_fouls,36786,1,8472,911199,211,3243
11408,1,,203,34,y,emergency_brake,30627,1,8455,933648,251,3245
14398,,1,507,82,r,Unsportsmanlike Cond,24583,1,9850,3231839,298,4114
11410,1,,73,83,y,serious_fouls,23678,1,9825,945670,269,3246
11411,1,,73,84,y,serious_fouls,30613,2,9825,945682,308,3246
11412,1,,73,88,y,serious_fouls,40825,1,8455,945723,312,3246
11413,1,,70,88,y,,30630,2,8455,945922,292,3246
11414,1,,129,62,y,hands,32345,1,8455,949274,200,3247
14422,,1,63,78,r,serious_fouls,33881,1,10194,3309679,207,4120
14435,,1,202,90,y2,hands,196169,3,8472,3337618,301,4122
11417,1,,73,64,y,serious_fouls,30699,0,8455,961353,308,3248
11418,1,,70,49,y,,30627,2,8455,972209,380,3249
11419,1,,70,58,y,,31306,1,8455,972236,395,3249
11420,1,,79,49,y,verbal_abuse,30509,0,8456,972237,391,3249
11421,1,,79,68,y,verbal_abuse,30699,2,8455,972268,406,3249
14462,,1,64,89,r,hands,24903,0,9850,4974105,620,4132
14502,,1,26,31,y2,,32616,2,9850,4725957,140,4143
11424,1,,73,40,y,serious_fouls,30679,2,8455,1010582,271,3250
11425,1,,70,68,y,,25421,0,8462,1011351,296,3250
11426,1,,70,87,y,,24373,0,8462,1011753,311,3250
11427,1,,78,90,y,kicked_ball_away,32345,1,8455,1011825,316,3250
11428,1,,70,90,y,,36286,2,8462,1011905,321,3250
11429,1,,73,49,y,serious_fouls,38491,1,8654,992252,322,3251
11430,1,,73,88,y,serious_fouls,40825,7,8455,1007671,357,3252
14539,,1,63,71,r,serious_fouls,109621,5,10194,2530207,281,4160
11432,1,,73,31,y,serious_fouls,40825,1,8455,1014577,153,3253
11433,1,,73,40,y,serious_fouls,30686,0,8455,1014697,159,3253
11434,1,,73,48,y,serious_fouls,30856,2,8455,1014937,165,3253
11435,1,,79,61,y,verbal_abuse,24211,1,10252,1015230,184,3253
11436,1,,70,35,y,,30373,1,10260,1025446,313,3254
11437,1,,73,44,y,serious_fouls,30615,3,10260,1025468,318,3254
11438,1,,73,71,y,serious_fouls,30686,0,8455,1025647,300,3254
11439,1,,25,72,y,stall_time,30630,3,8455,1025670,295,3254
11440,1,,79,85,y,verbal_abuse,24148,0,10260,1025798,278,3254
11441,1,,77,24,y,shirt_pull,26454,3,8559,1042716,303,3255
11442,1,,73,77,y,serious_fouls,24728,1,8559,1043152,356,3255
11443,1,,73,78,y,serious_fouls,23934,0,8559,1043158,362,3255
11444,1,,73,80,y,serious_fouls,26564,0,8455,1043181,376,3255
11445,1,,73,88,y,serious_fouls,34261,1,8559,1043223,371,3255
11446,1,,70,17,y,,26564,0,8455,1049115,316,3256
11447,1,,70,55,y,,24656,0,8586,1049587,360,3256
11448,1,,70,55,y,,30686,1,8455,1049592,361,3256
11449,1,,73,64,y,serious_fouls,30627,0,8455,1049676,374,3256
14599,,1,507,70,r,Unsportsmanlike Cond,190872,2,8466,2728488,358,4183
11451,1,,73,80,y,serious_fouls,40825,1,8455,1049781,395,3256
11452,1,,25,86,y,stall_time,40755,1,8586,1049817,408,3256
11453,1,,73,59,y,serious_fouls,23253,5,10194,1062738,289,3257
11454,1,,163,61,y,diving,24411,1,10194,1062747,285,3257
11455,1,,73,76,y,serious_fouls,38899,1,10194,1062842,310,3257
11456,1,,73,26,y,serious_fouls,30679,3,8455,1069874,256,3258
11457,1,,73,40,y,serious_fouls,30699,1,8455,1069993,265,3258
11458,1,,73,87,y,serious_fouls,38818,1,8650,1070685,306,3258
14600,,1,507,70,r,Unsportsmanlike Cond,26494,5,8659,2728501,359,4183
11460,1,,70,41,y,,25948,0,8528,1082234,210,3259
11461,1,,70,49,y,,29581,1,8528,1082495,225,3259
11462,1,,508,55,y,Removing Shirt,31906,0,8455,1082596,240,3259
11463,1,,78,74,y,kicked_ball_away,30822,1,8455,1082915,245,3259
11464,1,,505,56,y,Unsportsmanlike Cond,30856,0,8455,1129761,213,3260
11465,1,,505,33,y,Unsportsmanlike Cond,30658,0,8655,1242797,240,3261
11466,1,,73,66,y,serious_fouls,30822,5,8455,1243383,290,3261
11467,1,,77,80,y,shirt_pull,31306,1,8455,1243547,301,3261
11468,1,,73,81,y,serious_fouls,23921,4,8655,1243561,304,3261
11469,1,,325,20,y,pushing,40825,2,8455,1262756,230,3262
11470,1,,73,90,y,serious_fouls,26564,1,8455,1263856,284,3262
11471,1,,73,50,y,serious_fouls,30675,1,8455,1269266,218,3263
11472,1,,73,76,y,serious_fouls,38834,1,8455,1269809,248,3263
14601,,1,63,83,r,serious_fouls,23823,0,8466,2728673,373,4183
11474,1,,73,29,y,serious_fouls,34275,1,8472,1279405,151,3264
11475,1,,73,40,y,serious_fouls,31306,1,8455,1279543,167,3264
11476,1,,70,62,y,,24230,8,8472,1280125,200,3264
11477,1,,73,78,y,serious_fouls,23787,2,8658,1285340,235,3265
11478,1,,73,85,y,serious_fouls,77704,1,8658,1285431,241,3265
11479,1,,73,22,y,serious_fouls,79574,0,8455,1301676,311,3266
11480,1,,73,85,y,serious_fouls,38373,1,10261,1302520,395,3266
11481,1,,505,90,y,Unsportsmanlike Cond,40565,0,10261,1302570,401,3266
11482,1,,70,29,y,,30371,2,8668,1311564,203,3267
11483,1,,73,41,y,serious_fouls,31465,1,8668,1311769,210,3267
11484,1,,70,76,y,,30627,0,8455,1312477,216,3267
11485,1,,70,76,y,,77690,0,8668,1312481,240,3267
11486,1,,70,90,y,,23268,0,8668,1312719,252,3267
11487,1,,70,35,y,,40006,1,8586,1328960,288,3268
11488,1,,70,73,y,,30675,2,8455,1329436,357,3268
11489,1,,73,90,y,serious_fouls,30822,1,8455,1329683,354,3268
11490,1,,70,90,y,,30455,1,8586,1329688,350,3268
11491,1,,78,29,y,kicked_ball_away,38834,1,8455,1343819,247,3269
11492,1,,73,33,y,serious_fouls,30843,1,9825,1343827,258,3269
11493,1,,73,39,y,serious_fouls,31906,1,8455,1343840,265,3269
11494,1,,73,59,y,serious_fouls,30631,1,8455,1343898,306,3269
11495,1,,203,68,y,emergency_brake,30613,1,9825,1343917,302,3269
11496,1,,505,38,y,Unsportsmanlike Cond,31306,0,8455,1137757,234,3270
11497,1,,70,59,y,,40015,4,8528,1137872,257,3270
11498,1,,505,61,y,Unsportsmanlike Cond,30627,0,8455,1137880,253,3270
11499,1,,203,26,y,emergency_brake,31306,1,8455,1345690,277,3271
11500,1,,70,43,y,,24372,1,8559,1345853,300,3271
11501,1,,505,37,y,Unsportsmanlike Cond,24411,1,10194,1144390,218,3272
11502,1,,73,45,y,serious_fouls,24773,4,10194,1144538,226,3272
11503,1,,73,41,y,serious_fouls,38834,2,8455,1157356,175,3273
11504,1,,73,44,y,serious_fouls,24223,2,8654,1157425,179,3273
11505,1,,73,65,y,serious_fouls,31306,2,8455,1158033,196,3273
11506,1,,79,90,y,verbal_abuse,37169,0,8654,1158510,216,3273
11507,1,,70,37,y,,30822,1,8455,1177084,285,3274
11508,1,,78,38,y,kicked_ball_away,29571,1,8483,1177088,267,3274
11509,1,,70,54,y,,40563,2,8483,1177381,314,3274
11510,1,,70,35,y,,30509,1,8456,1184651,290,3275
11511,1,,70,65,y,,32345,1,8455,1184756,295,3275
11512,1,,70,77,y,,191616,1,8456,1184800,318,3275
11513,1,,70,80,y,,79574,2,8455,1184813,323,3275
11514,1,,70,90,y,,26564,0,8455,1184911,335,3275
11515,1,,203,80,y,emergency_brake,30856,1,8455,1207086,389,3276
11516,1,,203,84,y,emergency_brake,46539,2,9825,1207129,362,3276
11517,1,,70,13,y,,30675,1,8455,1215723,248,3277
11518,1,,70,60,y,,30627,2,8455,1216247,298,3277
11519,1,,70,65,y,,24136,7,10252,1216313,305,3277
11520,1,,505,69,y,Unsportsmanlike Cond,24213,0,10252,1216340,309,3277
11521,1,,73,75,y,serious_fouls,161414,2,10252,1216383,317,3277
11522,1,,505,81,y,Unsportsmanlike Cond,23354,1,10252,1216413,328,3277
11523,1,,70,84,y,,215226,1,8455,1216432,332,3277
11524,1,,73,33,y,serious_fouls,23091,2,8602,1230410,243,3278
11525,1,,325,73,y,pushing,32345,3,8455,1231056,262,3278
11526,1,,129,89,y,hands,32581,3,8602,1231249,296,3278
11527,1,,70,13,y,,79574,4,8455,1436166,260,3279
11528,1,,203,45,y,emergency_brake,30865,1,10260,1436383,339,3279
11529,1,,70,61,y,,52133,0,8455,1436552,319,3279
11530,1,,203,74,y,emergency_brake,30675,3,8455,1436675,370,3279
11531,1,,70,90,y,,24154,1,10260,1436786,366,3279
14682,,1,507,80,r,Unsportsmanlike Cond,23688,33,9825,3231826,306,4209
11533,1,,203,20,y,emergency_brake,38609,3,10252,1348143,220,3280
11534,1,,79,22,y,verbal_abuse,30380,0,10252,1348150,215,3280
11535,1,,70,22,y,,24751,0,10252,1348166,219,3280
11536,1,,70,29,y,,24780,1,10252,1348168,223,3280
11537,1,,70,40,y,,79574,1,8455,1348219,238,3280
11538,1,,73,43,y,serious_fouls,23264,1,10252,1348234,242,3280
11539,1,,70,45,y,,161414,1,10252,1348244,244,3280
11540,1,,70,49,y,,34466,1,10252,1348330,251,3280
11541,1,,73,76,y,serious_fouls,30627,1,8455,1348388,274,3280
11542,1,,70,45,y,,31306,5,8455,1352110,326,3281
11543,1,,505,50,y,Unsportsmanlike Cond,30679,1,8455,1363548,335,3282
11544,1,,70,55,y,,30822,0,8455,1391327,194,3284
11545,1,,505,83,y,Unsportsmanlike Cond,30352,0,8472,1391680,221,3284
11546,1,,505,84,y,Unsportsmanlike Cond,31306,0,8455,1391681,222,3284
11547,1,,505,1,y,Unsportsmanlike Cond,32345,2,8455,1400872,202,3285
11548,1,,73,74,y,serious_fouls,95327,3,8650,1401344,251,3285
11549,1,,70,38,y,,31306,1,8455,1411184,208,3286
11550,1,,73,43,y,serious_fouls,23283,1,9879,1411218,213,3286
11551,1,,70,90,y,,24737,2,9879,1411465,257,3286
11552,1,,505,50,y,Unsportsmanlike Cond,24190,1,8658,1513921,224,3287
11553,1,,505,25,y,Unsportsmanlike Cond,38807,3,8456,1470504,214,3289
11554,1,,505,58,y,Unsportsmanlike Cond,30598,3,8456,1471052,265,3289
11555,1,,73,68,y,serious_fouls,79574,2,8455,1471188,273,3289
11556,1,,505,82,y,Unsportsmanlike Cond,23782,1,8456,1471348,290,3289
11557,1,,73,90,y,serious_fouls,16351,2,8456,1471456,291,3289
11558,1,,505,90,y,Unsportsmanlike Cond,52133,1,8455,1471469,297,3289
11559,1,,505,56,y,Unsportsmanlike Cond,33881,-1,10194,1481386,342,3290
11560,1,,70,58,y,,25925,1,8455,1481468,365,3290
11561,1,,505,64,y,Unsportsmanlike Cond,38834,3,8455,1481565,410,3290
11562,1,,25,42,y,stall_time,35472,0,8528,1493354,277,3291
11563,1,,325,55,y,pushing,52133,1,8455,1493814,297,3291
11564,1,,505,90,y,Unsportsmanlike Cond,111865,2,8528,1494489,328,3291
11565,1,,73,34,y,serious_fouls,37280,1,8659,1504913,309,3292
11566,1,,73,7,y,serious_fouls,30628,1,8654,1519698,336,3293
11567,1,,505,29,y,Unsportsmanlike Cond,31306,1,8455,1519853,356,3293
11568,1,,73,81,y,serious_fouls,35411,1,8654,1520570,419,3293
11569,1,,73,38,y,serious_fouls,31306,3,8455,1530679,306,3294
11570,1,,79,49,y,verbal_abuse,30822,0,8455,1530935,316,3294
11571,1,,73,57,y,serious_fouls,40755,1,8586,1531043,324,3294
11572,1,,79,69,y,verbal_abuse,30627,3,8455,1531178,342,3294
11573,1,,70,12,y,,31306,1,8455,1545364,247,3295
11574,1,,70,39,y,,30829,1,10260,1545602,275,3295
11575,1,,203,43,y,emergency_brake,30675,1,8455,1545623,278,3295
11576,1,,25,83,y,stall_time,24154,1,10260,1545815,327,3295
11577,1,,70,86,y,,79574,2,8455,1545834,333,3295
11578,1,,70,90,y,,30822,1,8455,1545860,339,3295
11579,1,,203,9,y,emergency_brake,30627,2,8455,1554454,227,3296
11580,1,,203,45,y,emergency_brake,79574,2,8455,1554778,268,3296
11581,1,,73,58,y,serious_fouls,30631,0,8455,1555131,282,3296
11582,1,,203,60,y,emergency_brake,31306,1,8455,1555165,288,3296
11583,1,,203,73,y,emergency_brake,49571,1,10261,1555246,299,3296
11584,1,,203,82,y,emergency_brake,37475,1,10261,1555382,311,3296
11585,1,,505,90,y,Unsportsmanlike Cond,24228,9,10261,1558868,330,3296
11586,1,,73,26,y,serious_fouls,30839,1,8668,1564806,258,3297
11587,1,,73,47,y,serious_fouls,77690,1,8668,1565345,284,3297
11588,1,,70,51,y,,24846,1,8668,1565434,292,3297
11589,1,,73,51,y,serious_fouls,26564,3,8455,1565448,293,3297
14741,,1,26,74,y2,,156551,1,8456,3976535,236,4229
11591,1,,70,90,y,,30853,1,8455,1566428,352,3297
11592,1,,73,10,y,serious_fouls,40695,2,10194,1606319,256,3298
11593,1,,73,66,y,serious_fouls,38834,2,8455,1606637,276,3298
11594,1,,203,80,y,emergency_brake,47418,1,10194,1606726,308,3298
11595,1,,78,88,y,kicked_ball_away,30631,1,8455,1606799,323,3298
11596,1,,73,50,y,serious_fouls,169718,1,9825,1741793,370,3299
11597,1,,505,78,y,Unsportsmanlike Cond,30843,2,9825,1741904,399,3299
11598,1,,505,78,y,Unsportsmanlike Cond,31306,3,8455,1741905,401,3299
11599,1,,77,90,y,shirt_pull,23678,1,9825,1741953,419,3299
11600,1,,505,90,y,Unsportsmanlike Cond,25923,4,8455,1741972,424,3299
11601,1,,129,55,y,hands,241728,1,8655,1760415,317,3300
11602,1,,505,70,y,Unsportsmanlike Cond,202180,1,8655,1760644,337,3300
11603,1,,176,76,y,violence,51553,1,8455,1760740,348,3300
11604,1,,176,76,y,violence,30739,12,8655,1760742,345,3300
11605,1,,505,79,y,Unsportsmanlike Cond,23916,3,8655,1760789,354,3300
11606,1,,505,89,y,Unsportsmanlike Cond,25923,44,8455,1760937,365,3300
11607,1,,70,29,y,,95327,1,8650,1782668,240,3301
11608,1,,203,41,y,emergency_brake,52133,0,8455,1782779,283,3301
11609,1,,203,62,y,emergency_brake,79574,1,8455,1783115,292,3301
11610,1,,70,64,y,,37139,1,8650,1783142,299,3301
11611,1,,70,79,y,,31306,1,8455,1783294,322,3301
11612,1,,73,17,y,serious_fouls,24676,3,8602,1792147,335,3302
11613,1,,505,35,y,Unsportsmanlike Cond,35466,1,8602,1792456,319,3302
11614,1,,25,90,y,stall_time,30627,0,8455,1793746,336,3302
11615,1,,505,4,y,Unsportsmanlike Cond,52133,12,8455,1807355,275,3303
11616,1,,78,85,y,kicked_ball_away,51553,0,8455,1807681,364,3303
11617,1,,505,88,y,Unsportsmanlike Cond,49571,-10,10261,1807717,365,3303
11618,1,,505,90,y,Unsportsmanlike Cond,24890,1,10261,1807770,371,3303
11619,1,,79,90,y,verbal_abuse,30627,0,8455,1807775,367,3303
11620,1,,73,36,y,serious_fouls,25923,1,8455,1833684,245,3304
11621,1,,70,41,y,,39027,2,8456,1833712,255,3304
11622,1,,505,47,y,Unsportsmanlike Cond,31291,1,8456,1833853,264,3304
14760,,1,26,89,y2,,46893,1,8466,4037330,350,4235
11624,1,,73,64,y,serious_fouls,212470,0,8455,1833965,278,3304
11625,1,,73,75,y,serious_fouls,79574,1,8455,1834041,292,3304
11626,1,,70,78,y,,30822,4,8455,1834059,297,3304
11627,1,,203,12,y,emergency_brake,31306,1,8455,1853123,201,3306
11628,1,,70,20,y,,30960,1,8586,1853164,211,3306
11629,1,,70,43,y,,79574,1,8455,1853230,227,3306
11630,1,,70,70,y,,31921,1,8586,1853355,266,3306
11631,1,,77,7,y,shirt_pull,30956,1,9879,1853537,221,3307
11632,1,,505,68,y,Unsportsmanlike Cond,25925,1,8455,1853671,289,3307
11633,1,,505,32,y,Unsportsmanlike Cond,30627,2,8455,1856379,251,3308
11634,1,,70,67,y,,33863,1,10252,1856893,283,3308
11635,1,,70,7,y,,37428,1,8659,1614510,138,3309
11636,1,,70,34,y,,30631,1,8455,1614660,153,3309
11637,1,,70,45,y,,71502,1,8659,1614759,161,3309
11638,1,,70,60,y,,26527,1,8659,1614985,175,3309
11639,1,,70,90,y,,30627,1,8455,1615190,201,3309
11640,1,,70,90,y,,25550,0,8659,1615194,200,3309
11641,1,,70,36,y,,25925,2,8455,1622327,186,3310
11642,1,,70,41,y,,23528,1,9850,1622364,191,3310
11643,1,,70,56,y,,30853,1,8455,1622588,189,3310
11644,1,,70,59,y,,111800,1,9850,1622625,195,3310
14774,,1,177,39,y2,serious_fouls,143365,1,10003,3745518,170,4239
11646,1,,73,23,y,serious_fouls,160243,2,8472,1636004,153,3311
11647,1,,70,90,y,,25925,1,8455,1637452,184,3311
11648,1,,70,49,y,,79574,2,8455,1661444,303,3312
11649,1,,79,56,y,verbal_abuse,30627,0,8455,1661536,316,3312
11650,1,,79,78,y,verbal_abuse,38834,0,8455,1661710,355,3312
11651,1,,70,80,y,,35327,2,10260,1661728,388,3312
11652,1,,203,85,y,emergency_brake,24148,1,10260,1661767,373,3312
11653,1,,70,33,y,,41468,2,8455,1671274,233,3313
14802,,1,63,89,r,serious_fouls,46010,3,8466,4120102,446,4247
11655,1,,70,54,y,,23305,3,10003,1671712,257,3313
11656,1,,70,76,y,,23377,1,10003,1672049,276,3313
11657,1,,70,86,y,,38834,1,8455,1672213,280,3313
11658,1,,70,89,y,,102356,1,10003,1672258,286,3313
11659,1,,203,90,y,emergency_brake,32345,1,8455,1672363,293,3313
11660,1,,70,10,y,,41175,1,8559,1692830,214,3314
