id,league_id,season,stage,match_api_id,local,team_api_id,team_goal
7943,1729,2015/2016,18,1988881,home,8678,0
7944,1729,2015/2016,18,1988882,away,9817,2
7945,1729,2015/2016,18,1988882,home,8455,2
7946,1729,2015/2016,18,1988883,away,8197,0
7947,1729,2015/2016,18,1988883,home,8650,1
7948,1729,2015/2016,18,1988884,away,8472,1
7949,1729,2015/2016,18,1988884,home,8456,4
7950,1729,2015/2016,18,1988885,away,8668,1
7951,1729,2015/2016,18,1988885,home,10261,0
7952,1729,2015/2016,18,1988886,away,9825,0
7953,1729,2015/2016,18,1988886,home,8466,4
7954,1729,2015/2016,18,1988887,away,10260,0
7955,1729,2015/2016,18,1988887,home,10194,2
7956,1729,2015/2016,18,1988888,away,8659,0
7957,1729,2015/2016,18,1988888,home,10003,1
7958,1729,2015/2016,18,1988889,away,9850,0
7959,1729,2015/2016,18,1988889,home,8586,3
7960,1729,2015/2016,19,1988890,away,8678,0
7961,1729,2015/2016,19,1988890,home,9825,2
7962,1729,2015/2016,19,1988891,away,10003,0
7963,1729,2015/2016,19,1988891,home,9826,0
7964,1729,2015/2016,19,1988892,away,10194,4
7965,1729,2015/2016,19,1988892,home,8668,3
7966,1729,2015/2016,19,1988893,away,8456,0
7967,1729,2015/2016,19,1988893,home,8197,0
7968,1729,2015/2016,19,1988894,away,8455,0
7969,1729,2015/2016,19,1988894,home,10260,0
7970,1729,2015/2016,19,1988895,away,10252,0
7971,1729,2015/2016,19,1988895,home,9850,2
7972,1729,2015/2016,19,1988896,away,8650,1
7973,1729,2015/2016,19,1988896,home,8472,0
7974,1729,2015/2016,19,1988897,away,8586,2
7975,1729,2015/2016,19,1988897,home,9817,1
7976,1729,2015/2016,19,1988898,away,10261,0
7977,1729,2015/2016,19,1988898,home,8659,1
7978,1729,2015/2016,19,1988899,away,8466,1
7979,1729,2015/2016,19,1988899,home,8654,2
7980,1729,2015/2016,20,1988900,away,10261,0
7981,1729,2015/2016,20,1988900,home,9825,1
7982,1729,2015/2016,20,1988901,away,8455,3
7983,1729,2015/2016,20,1988901,home,9826,0
7984,1729,2015/2016,20,1988902,away,8586,1
7985,1729,2015/2016,20,1988902,home,8668,1
7986,1729,2015/2016,20,1988903,away,8678,0
7987,1729,2015/2016,20,1988903,home,8197,0
7988,1729,2015/2016,20,1988904,away,10003,1
7989,1729,2015/2016,20,1988904,home,10260,2
7990,1729,2015/2016,20,1988905,away,8466,0
7991,1729,2015/2016,20,1988905,home,9850,1
7992,1729,2015/2016,20,1988906,away,10252,1
7993,1729,2015/2016,20,1988906,home,8472,3
7994,1729,2015/2016,20,1988907,away,8456,2
7995,1729,2015/2016,20,1988907,home,9817,1
7996,1729,2015/2016,20,1988908,away,10194,1
7997,1729,2015/2016,20,1988908,home,8659,2
7998,1729,2015/2016,20,1988909,away,8650,0
7999,1729,2015/2016,20,1988909,home,8654,2
8000,1729,2015/2016,21,1988910,away,9826,0
8001,1729,2015/2016,21,1988910,home,10252,1
8002,1729,2015/2016,21,1988911,away,8654,3
8003,1729,2015/2016,21,1988911,home,8678,1
8004,1729,2015/2016,21,1988912,away,8472,4
8005,1729,2015/2016,21,1988912,home,10003,2
8006,1729,2015/2016,21,1988913,away,9825,3
8007,1729,2015/2016,21,1988913,home,8650,3
8008,1729,2015/2016,21,1988914,away,8659,2
8009,1729,2015/2016,21,1988914,home,8455,2
8010,1729,2015/2016,21,1988915,away,8668,0
8011,1729,2015/2016,21,1988915,home,8456,0
8012,1729,2015/2016,21,1988916,away,10260,3
8013,1729,2015/2016,21,1988916,home,10261,3
8014,1729,2015/2016,21,1988917,away,9817,0
8015,1729,2015/2016,21,1988917,home,8466,2
8016,1729,2015/2016,21,1988918,away,9850,1
8017,1729,2015/2016,21,1988918,home,10194,3
8018,1729,2015/2016,21,1988919,away,8197,1
8019,1729,2015/2016,21,1988919,home,8586,0
8020,1729,2015/2016,22,1988920,away,8197,1
8021,1729,2015/2016,22,1988920,home,10252,1
8022,1729,2015/2016,22,1988921,away,9850,0
8023,1729,2015/2016,22,1988921,home,8678,3
8024,1729,2015/2016,22,1988922,away,8668,3
8025,1729,2015/2016,22,1988922,home,8455,3
8026,1729,2015/2016,22,1988923,away,10260,1
8027,1729,2015/2016,22,1988923,home,8650,0
8028,1729,2015/2016,22,1988924,away,9826,0
8029,1729,2015/2016,22,1988924,home,8456,4
8030,1729,2015/2016,22,1988925,away,8654,1
8031,1729,2015/2016,22,1988925,home,10261,2
8032,1729,2015/2016,22,1988926,away,8659,0
8033,1729,2015/2016,22,1988926,home,8466,3
8034,1729,2015/2016,22,1988927,away,9825,0
8035,1729,2015/2016,22,1988927,home,10194,0
8036,1729,2015/2016,22,1988928,away,9817,0
8037,1729,2015/2016,22,1988928,home,10003,1
8038,1729,2015/2016,22,1988929,away,8472,1
8039,1729,2015/2016,22,1988929,home,8586,4
8040,1729,2015/2016,23,1988930,away,8455,1
8041,1729,2015/2016,23,1988930,home,9825,0
8042,1729,2015/2016,23,1988931,away,8586,3
8043,1729,2015/2016,23,1988931,home,9826,1
8044,1729,2015/2016,23,1988932,away,10003,2
8045,1729,2015/2016,23,1988932,home,8668,1
8046,1729,2015/2016,23,1988933,away,10194,0
8047,1729,2015/2016,23,1988933,home,8197,3
8048,1729,2015/2016,23,1988934,away,8466,1
8049,1729,2015/2016,23,1988934,home,10260,0
8050,1729,2015/2016,23,1988935,away,8650,5
8051,1729,2015/2016,23,1988935,home,9850,4
8052,1729,2015/2016,23,1988936,away,8678,1
8053,1729,2015/2016,23,1988936,home,8472,1
8054,1729,2015/2016,23,1988937,away,10261,1
8055,1729,2015/2016,23,1988937,home,9817,2
8056,1729,2015/2016,23,1988938,away,10252,0
8057,1729,2015/2016,23,1988938,home,8659,0
8058,1729,2015/2016,23,1988939,away,8456,2
8059,1729,2015/2016,23,1988939,home,8654,2
8060,1729,2015/2016,24,1988940,away,8466,0
8061,1729,2015/2016,24,1988940,home,9825,0
8062,1729,2015/2016,24,1988941,away,8650,0
8063,1729,2015/2016,24,1988941,home,8197,2
8064,1729,2015/2016,24,1988942,away,8586,3
8065,1729,2015/2016,24,1988942,home,9850,0
8066,1729,2015/2016,24,1988943,away,8456,1
8067,1729,2015/2016,24,1988943,home,8472,0
8068,1729,2015/2016,24,1988944,away,8455,0
8069,1729,2015/2016,24,1988944,home,9817,0
8070,1729,2015/2016,24,1988945,away,10252,0
8071,1729,2015/2016,24,1988945,home,8654,2
8072,1729,2015/2016,24,1988946,away,8678,2
8073,1729,2015/2016,24,1988946,home,9826,1
8074,1729,2015/2016,24,1988947,away,10194,0
8075,1729,2015/2016,24,1988947,home,10260,3
8076,1729,2015/2016,24,1988948,away,10003,1
8077,1729,2015/2016,24,1988948,home,8659,1
8078,1729,2015/2016,24,1988949,away,10261,0
8079,1729,2015/2016,24,1988949,home,8668,3
8080,1729,2015/2016,25,1988950,away,9850,0
8081,1729,2015/2016,25,1988950,home,10252,2
8082,1729,2015/2016,25,1988951,away,9825,2
8083,1729,2015/2016,25,1988951,home,8678,0
8084,1729,2015/2016,25,1988952,away,10260,1
8085,1729,2015/2016,25,1988952,home,8455,1
8086,1729,2015/2016,25,1988953,away,8472,2
8087,1729,2015/2016,25,1988953,home,8650,2
8088,1729,2015/2016,25,1988954,away,8197,3
8089,1729,2015/2016,25,1988954,home,8456,1
8090,1729,2015/2016,25,1988955,away,8659,0
8091,1729,2015/2016,25,1988955,home,10261,1
8092,1729,2015/2016,25,1988956,away,8654,0
8093,1729,2015/2016,25,1988956,home,8466,1
8094,1729,2015/2016,25,1988957,away,8668,3
8095,1729,2015/2016,25,1988957,home,10194,0
8096,1729,2015/2016,25,1988958,away,9826,1
8097,1729,2015/2016,25,1988958,home,10003,1
8098,1729,2015/2016,25,1988959,away,9817,0
8099,1729,2015/2016,25,1988959,home,8586,1
8100,1729,2015/2016,26,1988960,away,8197,1
8101,1729,2015/2016,26,1988960,home,9825,2
8102,1729,2015/2016,26,1988961,away,8650,6
8103,1729,2015/2016,26,1988961,home,10252,0
8104,1729,2015/2016,26,1988962,away,10194,3
8105,1729,2015/2016,26,1988962,home,8678,1
8106,1729,2015/2016,26,1988963,away,10261,1
8107,1729,2015/2016,26,1988963,home,8455,5
8108,1729,2015/2016,26,1988964,away,9817,2
8109,1729,2015/2016,26,1988964,home,9826,1
8110,1729,2015/2016,26,1988965,away,8659,1
8111,1729,2015/2016,26,1988965,home,8668,0
8112,1729,2015/2016,26,1988966,away,8586,2
8113,1729,2015/2016,26,1988966,home,8456,1
8114,1729,2015/2016,26,1988968,away,10260,1
8115,1729,2015/2016,26,1988968,home,8472,2
8116,1729,2015/2016,26,1988969,away,8466,1
8117,1729,2015/2016,26,1988969,home,10003,0
8118,1729,2015/2016,27,1988970,away,9850,0
8119,1729,2015/2016,27,1988970,home,8197,1
8120,1729,2015/2016,27,1988971,away,8668,0
8121,1729,2015/2016,27,1988971,home,8650,4
8122,1729,2015/2016,27,1988972,away,9825,2
8123,1729,2015/2016,27,1988972,home,10260,3
8124,1729,2015/2016,27,1988973,away,8456,1
8125,1729,2015/2016,27,1988973,home,10261,1
8126,1729,2015/2016,27,1988974,away,8455,2
8127,1729,2015/2016,27,1988974,home,8466,1
8128,1729,2015/2016,27,1988975,away,10252,1
8129,1729,2015/2016,27,1988975,home,10194,2
8130,1729,2015/2016,27,1988976,away,10003,1
8131,1729,2015/2016,27,1988976,home,8586,2
8132,1729,2015/2016,27,1988977,away,8678,0
8133,1729,2015/2016,27,1988977,home,9817,0
8134,1729,2015/2016,27,1988978,away,9826,2
8135,1729,2015/2016,27,1988978,home,8659,3
8136,1729,2015/2016,28,1988980,away,10003,2
8137,1729,2015/2016,28,1988980,home,9825,1
8138,1729,2015/2016,28,1988981,away,8668,3
8139,1729,2015/2016,28,1988981,home,10252,1
8140,1729,2015/2016,28,1988982,away,8466,0
8141,1729,2015/2016,28,1988982,home,8678,2
8142,1729,2015/2016,28,1988983,away,8659,2
8143,1729,2015/2016,28,1988983,home,8197,2
8144,1729,2015/2016,28,1988984,away,8455,2
8145,1729,2015/2016,28,1988984,home,9850,1
8146,1729,2015/2016,28,1988985,away,9826,2
8147,1729,2015/2016,28,1988985,home,8472,2
8148,1729,2015/2016,28,1988986,away,8586,0
8149,1729,2015/2016,28,1988986,home,8654,1
8150,1729,2015/2016,28,1988987,away,8456,0
8151,1729,2015/2016,28,1988987,home,8650,3
8152,1729,2015/2016,28,1988988,away,9817,0
8153,1729,2015/2016,28,1988988,home,10260,1
8154,1729,2015/2016,28,1988989,away,10261,0
8155,1729,2015/2016,28,1988989,home,10194,1
8156,1729,2015/2016,29,1988990,away,10194,1
8157,1729,2015/2016,29,1988990,home,8455,1
8158,1729,2015/2016,29,1988991,away,8650,2
8159,1729,2015/2016,29,1988991,home,9826,1
8160,1729,2015/2016,29,1988992,away,8654,3
8161,1729,2015/2016,29,1988992,home,8668,2
8162,1729,2015/2016,29,1988993,away,10252,0
8163,1729,2015/2016,29,1988993,home,8456,4
8164,1729,2015/2016,29,1988994,away,8678,3
8165,1729,2015/2016,29,1988994,home,10261,1
8166,1729,2015/2016,29,1988995,away,8472,1
8167,1729,2015/2016,29,1988995,home,8466,1
8168,1729,2015/2016,29,1988996,away,9850,0
8169,1729,2015/2016,29,1988996,home,10003,1
8170,1729,2015/2016,29,1988997,away,9825,2
8171,1729,2015/2016,29,1988997,home,8586,2
8172,1729,2015/2016,29,1988998,away,8197,1
8173,1729,2015/2016,29,1988998,home,9817,0
8174,1729,2015/2016,29,1988999,away,10260,0
8175,1729,2015/2016,29,1988999,home,8659,1
8176,1729,2015/2016,30,1989000,away,8659,0
8177,1729,2015/2016,30,1989000,home,9825,2
8178,1729,2015/2016,30,1989001,away,8586,2
8179,1729,2015/2016,30,1989001,home,10252,0
8180,1729,2015/2016,30,1989002,away,10003,2
8181,1729,2015/2016,30,1989002,home,8678,3
8182,1729,2015/2016,30,1989003,away,10261,0
8183,1729,2015/2016,30,1989003,home,8197,1
8184,1729,2015/2016,30,1989004,away,8455,1
8185,1729,2015/2016,30,1989004,home,8650,1
8186,1729,2015/2016,30,1989005,away,9826,0
8187,1729,2015/2016,30,1989005,home,10260,2
8188,1729,2015/2016,30,1989006,away,8456,0
8189,1729,2015/2016,30,1989006,home,9850,0
8190,1729,2015/2016,30,1989007,away,8466,2
8191,1729,2015/2016,30,1989007,home,10194,1
8192,1729,2015/2016,30,1989008,away,8668,0
8193,1729,2015/2016,30,1989008,home,8472,3
8194,1729,2015/2016,30,1989009,away,9817,1
8195,1729,2015/2016,30,1989009,home,8654,3
8196,1729,2015/2016,31,1989010,away,8654,2
8197,1729,2015/2016,31,1989010,home,8455,2
8198,1729,2015/2016,31,1989011,away,8197,1
8199,1729,2015/2016,31,1989011,home,9826,0
8200,1729,2015/2016,31,1989012,away,9825,2
8201,1729,2015/2016,31,1989012,home,8668,0
8202,1729,2015/2016,31,1989013,away,10260,1
8203,1729,2015/2016,31,1989013,home,8456,0
8204,1729,2015/2016,31,1989014,away,8472,1
8205,1729,2015/2016,31,1989014,home,10261,1
8206,1729,2015/2016,31,1989015,away,8650,2
8207,1729,2015/2016,31,1989015,home,8466,3
8208,1729,2015/2016,31,1989016,away,10252,0
8209,1729,2015/2016,31,1989016,home,10003,1
8210,1729,2015/2016,31,1989017,away,8678,0
8211,1729,2015/2016,31,1989017,home,8586,3
8212,1729,2015/2016,31,1989018,away,10194,2
8213,1729,2015/2016,31,1989018,home,9817,1
8214,1729,2015/2016,31,1989019,away,9850,1
8215,1729,2015/2016,31,1989019,home,8659,0
8216,1729,2015/2016,32,1989020,away,9817,0
8217,1729,2015/2016,32,1989020,home,9825,4
8218,1729,2015/2016,32,1989021,away,8455,4
8219,1729,2015/2016,32,1989021,home,10252,0
8220,1729,2015/2016,32,1989022,away,8456,4
8221,1729,2015/2016,32,1989022,home,8678,0
8222,1729,2015/2016,32,1989023,away,8466,0
8223,1729,2015/2016,32,1989023,home,8197,1
8224,1729,2015/2016,32,1989024,away,8586,1
8225,1729,2015/2016,32,1989024,home,8650,1
8226,1729,2015/2016,32,1989025,away,8668,0
8227,1729,2015/2016,32,1989025,home,10260,1
8228,1729,2015/2016,32,1989026,away,10261,2
8229,1729,2015/2016,32,1989026,home,9850,3
8230,1729,2015/2016,32,1989027,away,10003,2
8231,1729,2015/2016,32,1989027,home,10194,2
8232,1729,2015/2016,32,1989028,away,8659,0
8233,1729,2015/2016,32,1989028,home,8472,0
8234,1729,2015/2016,32,1989029,away,9826,2
8235,1729,2015/2016,32,1989029,home,8654,2
8236,1729,2015/2016,33,1989030,away,8678,2
8237,1729,2015/2016,33,1989030,home,10252,1
8238,1729,2015/2016,33,1989031,away,9850,0
8239,1729,2015/2016,33,1989031,home,9826,1
8240,1729,2015/2016,33,1989032,away,10194,1
8241,1729,2015/2016,33,1989032,home,8650,4
8242,1729,2015/2016,33,1989033,away,8659,1
8243,1729,2015/2016,33,1989033,home,8456,2
8244,1729,2015/2016,33,1989034,away,10261,1
8245,1729,2015/2016,33,1989034,home,8466,3
8246,1729,2015/2016,33,1989035,away,8197,2
8247,1729,2015/2016,33,1989035,home,8472,0
8248,1729,2015/2016,33,1989036,away,8455,0
8249,1729,2015/2016,33,1989036,home,10003,1
8250,1729,2015/2016,33,1989037,away,10260,0
8251,1729,2015/2016,33,1989037,home,8586,3
8252,1729,2015/2016,33,1989038,away,8668,1
8253,1729,2015/2016,33,1989038,home,9817,1
8254,1729,2015/2016,33,1989039,away,9825,3
8255,1729,2015/2016,33,1989039,home,8654,3
8256,1729,2015/2016,34,1989040,away,9826,1
8257,1729,2015/2016,34,1989040,home,9825,1
8258,1729,2015/2016,34,1989041,away,8650,2
8259,1729,2015/2016,34,1989041,home,8678,1
8260,1729,2015/2016,34,1989042,away,8456,3
8261,1729,2015/2016,34,1989042,home,8455,0
8262,1729,2015/2016,34,1989043,away,8466,1
8263,1729,2015/2016,34,1989043,home,8668,1
8264,1729,2015/2016,34,1989044,away,8654,2
8265,1729,2015/2016,34,1989044,home,8197,2
8266,1729,2015/2016,34,1989045,away,10252,0
8267,1729,2015/2016,34,1989045,home,10260,1
8268,1729,2015/2016,34,1989046,away,10003,0
8269,1729,2015/2016,34,1989046,home,10261,3
8270,1729,2015/2016,34,1989047,away,8472,3
8271,1729,2015/2016,34,1989047,home,9850,0
8272,1729,2015/2016,34,1989048,away,8586,4
8273,1729,2015/2016,34,1989048,home,10194,0
8274,1729,2015/2016,34,1989049,away,9817,1
8275,1729,2015/2016,34,1989049,home,8659,0
8276,1729,2015/2016,35,1989050,away,8466,4
8277,1729,2015/2016,35,1989050,home,10252,2
8278,1729,2015/2016,35,1989051,away,8455,4
8279,1729,2015/2016,35,1989051,home,8678,1
8280,1729,2015/2016,35,1989052,away,8668,0
8281,1729,2015/2016,35,1989052,home,9826,0
8282,1729,2015/2016,35,1989053,away,10003,0
8283,1729,2015/2016,35,1989053,home,8197,4
8284,1729,2015/2016,35,1989054,away,10261,2
8285,1729,2015/2016,35,1989054,home,8650,2
8286,1729,2015/2016,35,1989055,away,10194,0
8287,1729,2015/2016,35,1989055,home,8456,4
8288,1729,2015/2016,35,1989056,away,9817,2
8289,1729,2015/2016,35,1989056,home,9850,4
8290,1729,2015/2016,35,1989057,away,9825,0
8291,1729,2015/2016,35,1989057,home,8472,0
8292,1729,2015/2016,35,1989058,away,8659,1
8293,1729,2015/2016,35,1989058,home,8586,1
8294,1729,2015/2016,35,1989059,away,10260,2
8295,1729,2015/2016,35,1989059,home,8654,3
8296,1729,2015/2016,36,1989060,away,9850,0
8297,1729,2015/2016,36,1989060,home,9825,1
8298,1729,2015/2016,36,1989061,away,8586,2
8299,1729,2015/2016,36,1989061,home,8455,2
8300,1729,2015/2016,36,1989062,away,8678,1
8301,1729,2015/2016,36,1989062,home,8668,2
8302,1729,2015/2016,36,1989063,away,8197,1
8303,1729,2015/2016,36,1989063,home,10260,1
8304,1729,2015/2016,36,1989064,away,9826,0
8305,1729,2015/2016,36,1989064,home,10261,1
8306,1729,2015/2016,36,1989065,away,8456,2
8307,1729,2015/2016,36,1989065,home,8466,4
8308,1729,2015/2016,36,1989066,away,8472,1
8309,1729,2015/2016,36,1989066,home,10194,1
8310,1729,2015/2016,36,1989067,away,8650,1
8311,1729,2015/2016,36,1989067,home,10003,3
