league_id,season,stage,match_api_id,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
1729,2009/2010,12,658720,2009/11/8 0:00,8667,10194,2,1
1729,2009/2010,12,658721,2009/11/7 0:00,8602,9825,1,4
1729,2009/2010,12,658722,2009/11/8 0:00,8654,8668,1,2
1729,2009/2010,12,658723,2009/11/7 0:00,8586,8472,2,0
1729,2009/2010,12,658724,2009/11/7 0:00,8456,8191,3,3
1729,2009/2010,12,658725,2009/11/9 0:00,8650,8658,2,2
1729,2009/2010,12,658726,2009/11/7 0:00,10252,8559,5,1
1729,2009/2010,12,658727,2009/11/7 0:00,8655,8462,3,1
1729,2009/2010,12,658728,2009/11/8 0:00,8455,10260,1,0
1729,2009/2010,13,658729,2009/11/21 0:00,8658,9879,1,0
1729,2009/2010,13,658730,2009/11/21 0:00,8472,9825,1,0
1729,2009/2010,13,658791,2009/11/22 0:00,10194,8462,1,0
1729,2009/2010,13,658792,2009/11/21 0:00,8191,10252,1,1
1729,2009/2010,13,658793,2009/11/21 0:00,8455,8602,4,0
1729,2009/2010,13,658794,2009/11/21 0:00,8667,8654,3,3
1729,2009/2010,13,658795,2009/11/21 0:00,8650,8456,2,2
1729,2009/2010,13,658796,2009/11/21 0:00,10260,8668,3,0
1729,2009/2010,13,658797,2009/11/22 0:00,8586,8528,9,1
1729,2009/2010,13,658798,2009/11/22 0:00,8559,8655,0,2
1729,2009/2010,14,658799,2009/11/28 0:00,8462,10260,1,4
1729,2009/2010,14,658800,2009/11/28 0:00,8654,8191,5,3
1729,2009/2010,14,658801,2009/11/29 0:00,8602,8658,0,1
1729,2009/2010,14,658802,2009/11/28 0:00,8456,8667,1,1
1729,2009/2010,14,658803,2009/11/28 0:00,9879,8559,1,1
1729,2009/2010,14,658804,2009/11/29 0:00,8668,8650,0,2
1729,2009/2010,14,658805,2009/11/28 0:00,8655,10194,0,0
1729,2009/2010,14,658806,2009/11/28 0:00,10252,8586,1,1
1729,2009/2010,14,658807,2009/11/29 0:00,9825,8455,0,3
1729,2009/2010,14,658808,2009/11/28 0:00,8528,8472,1,0
1729,2009/2010,15,658809,2009/12/5 0:00,8462,8191,2,0
1729,2009/2010,15,658810,2009/12/5 0:00,8654,10260,0,4
1729,2009/2010,15,658811,2009/12/5 0:00,8528,8658,2,3
1729,2009/2010,15,658812,2009/12/5 0:00,8602,8559,2,1
1729,2009/2010,15,658813,2009/12/5 0:00,8456,8455,2,1
1729,2009/2010,15,658814,2009/12/6 0:00,9879,8472,1,0
1729,2009/2010,15,658815,2009/12/6 0:00,8668,8586,2,2
1729,2009/2010,15,658816,2009/12/5 0:00,8655,8650,0,0
1729,2009/2010,15,658817,2009/12/5 0:00,10252,8667,3,0
1729,2009/2010,15,658818,2009/12/5 0:00,9825,10194,2,0
1729,2009/2010,16,658819,2009/12/12 0:00,10260,10252,0,1
1729,2009/2010,16,658820,2009/12/12 0:00,10194,8528,2,2
1729,2009/2010,16,658821,2009/12/12 0:00,8472,8462,1,1
1729,2009/2010,16,658822,2009/12/12 0:00,8586,8602,0,1
1729,2009/2010,16,658823,2009/12/13 0:00,8650,9825,1,2
1729,2009/2010,16,658824,2009/12/12 0:00,8667,8655,0,0
1729,2009/2010,16,658825,2009/12/12 0:00,8455,8668,3,3
1729,2009/2010,16,658826,2009/12/12 0:00,8191,9879,1,1
1729,2009/2010,16,658828,2009/12/12 0:00,8658,8654,1,0
1729,2009/2010,17,658830,2009/12/15 0:00,8472,10252,0,2
1729,2009/2010,17,658831,2010/1/5 0:00,10194,9879,3,2
1729,2009/2010,17,658832,2009/12/15 0:00,10260,8602,3,0
1729,2009/2010,17,658833,2009/11/25 0:00,8667,8668,3,2
1729,2009/2010,17,658834,2009/12/16 0:00,8191,9825,1,1
1729,2009/2010,17,658835,2009/12/15 0:00,8559,8654,3,1
1729,2009/2010,17,658836,2009/12/15 0:00,8658,8655,2,1
1729,2009/2010,17,658837,2009/12/16 0:00,8650,8528,2,1
1729,2009/2010,17,658838,2009/12/16 0:00,8455,8462,2,1
1729,2009/2010,18,658839,2009/12/19 0:00,9825,8667,3,0
1729,2009/2010,18,658840,2009/12/20 0:00,8602,8191,2,0
1729,2009/2010,18,658841,2010/2/17 0:00,8528,8559,0,0
1729,2009/2010,18,658842,2009/12/20 0:00,8654,8455,1,1
1729,2009/2010,18,658843,2009/12/19 0:00,8462,8650,2,0
1729,2009/2010,18,658845,2009/12/19 0:00,9879,10260,3,0
1729,2009/2010,18,658846,2009/12/20 0:00,8668,8658,1,1
1729,2009/2010,18,658847,2009/12/19 0:00,8655,8586,0,2
1729,2009/2010,18,658848,2009/12/19 0:00,10252,10194,1,0
1729,2009/2010,19,658849,2009/12/26 0:00,8528,8655,1,1
1729,2009/2010,19,658850,2009/12/26 0:00,8654,8462,2,0
1729,2009/2010,19,658851,2009/12/26 0:00,8472,8668,1,1
1729,2009/2010,19,658920,2009/12/26 0:00,8650,8602,2,0
1729,2009/2010,19,658921,2009/12/27 0:00,8667,10260,1,3
1729,2009/2010,19,658922,2009/12/26 0:00,9879,8586,0,0
1729,2009/2010,19,658923,2009/12/26 0:00,8191,8559,1,1
1729,2009/2010,19,658924,2009/12/26 0:00,8658,8455,0,0
1729,2009/2010,19,658925,2009/12/27 0:00,9825,10252,3,0
1729,2009/2010,2,658583,2010/1/20 0:00,9825,8559,4,2
1729,2009/2010,2,658584,2009/8/18 0:00,8472,8455,1,3
1729,2009/2010,2,658585,2009/11/4 0:00,8654,10252,2,1
1729,2009/2010,2,658586,2009/11/25 0:00,9879,8655,3,0
1729,2009/2010,2,658587,2009/8/19 0:00,8658,8462,1,0
1729,2009/2010,2,658588,2009/8/19 0:00,8667,8586,1,5
1729,2009/2010,2,658589,2009/8/19 0:00,8191,10260,1,0
1729,2009/2010,2,658590,2009/8/18 0:00,8528,8602,0,1
1729,2009/2010,2,658591,2009/8/19 0:00,8650,10194,4,0
1729,2009/2010,2,658592,2010/3/24 0:00,8456,8668,0,2
1729,2009/2010,20,658926,2009/12/28 0:00,8602,8456,0,3
1729,2009/2010,20,658927,2009/12/28 0:00,8586,8654,2,0
1729,2009/2010,20,658928,2009/12/28 0:00,10194,8658,0,1
1729,2009/2010,20,658929,2009/12/30 0:00,8462,9825,1,4
1729,2009/2010,20,658930,2009/12/28 0:00,8668,8191,2,0
1729,2009/2010,20,658931,2009/12/28 0:00,8455,9879,2,1
1729,2009/2010,20,658932,2009/12/29 0:00,8559,8667,2,2
1729,2009/2010,20,658933,2009/12/28 0:00,8655,8472,2,2
1729,2009/2010,20,658934,2009/12/29 0:00,10252,8650,0,1
1729,2009/2010,20,658935,2009/12/30 0:00,10260,8528,5,0
1729,2009/2010,21,658936,2010/3/16 0:00,8528,10252,1,2
1729,2009/2010,21,658937,2010/3/23 0:00,8654,8602,1,3
1729,2009/2010,21,658938,2010/1/11 0:00,8456,8655,4,1
1729,2009/2010,21,658939,2010/1/20 0:00,8650,8586,2,0
1729,2009/2010,21,658940,2010/2/2 0:00,8667,8455,1,1
1729,2009/2010,21,658941,2010/2/3 0:00,9879,8462,1,0
1729,2009/2010,21,658942,2010/3/10 0:00,8191,10194,1,1
1729,2009/2010,21,658943,2010/3/9 0:00,8472,8559,4,0
1729,2009/2010,21,658944,2010/1/9 0:00,8658,10260,1,1
1729,2009/2010,21,658945,2010/1/9 0:00,9825,8668,2,2
1729,2009/2010,22,658946,2010/3/9 0:00,8462,8658,1,2
1729,2009/2010,22,658947,2010/1/16 0:00,10194,8650,1,1
1729,2009/2010,22,658948,2010/1/16 0:00,8586,8667,0,0
1729,2009/2010,22,658949,2010/1/16 0:00,8602,8528,0,2
1729,2009/2010,22,658950,2010/1/16 0:00,10260,8191,3,0
1729,2009/2010,22,658951,2010/1/16 0:00,8668,8456,2,0
1729,2009/2010,22,658952,2010/1/16 0:00,8455,8472,7,2
1729,2009/2010,22,658953,2010/1/17 0:00,8559,9825,0,2
1729,2009/2010,22,658954,2010/1/17 0:00,8655,9879,2,0
1729,2009/2010,22,658955,2010/1/17 0:00,10252,8654,0,0
1729,2009/2010,23,658956,2010/1/26 0:00,8602,8650,0,0
1729,2009/2010,23,658957,2010/1/26 0:00,8586,9879,2,0
1729,2009/2010,23,658958,2010/2/16 0:00,10194,8456,1,1
1729,2009/2010,23,658959,2010/1/26 0:00,8462,8654,1,1
1729,2009/2010,23,658960,2010/1/23 0:00,10260,8667,4,0
1729,2009/2010,23,658961,2010/1/26 0:00,8559,8191,1,0
1729,2009/2010,23,658962,2010/1/27 0:00,8668,8472,2,0
1729,2009/2010,23,658963,2010/1/27 0:00,8455,8658,3,0
1729,2009/2010,23,658964,2010/1/27 0:00,8655,8528,2,1
1729,2009/2010,23,658965,2010/1/27 0:00,10252,9825,0,0
1729,2009/2010,24,658966,2010/1/30 0:00,8654,8655,0,0
1729,2009/2010,24,658967,2010/1/30 0:00,8528,8668,0,1
1729,2009/2010,24,658968,2010/2/1 0:00,8472,10194,0,0
1729,2009/2010,24,658969,2010/1/31 0:00,8456,8462,2,0
1729,2009/2010,24,658970,2010/1/30 0:00,8650,8559,2,0
1729,2009/2010,24,658971,2010/1/30 0:00,8667,8602,2,2
1729,2009/2010,24,658972,2010/1/30 0:00,9879,10252,0,2
1729,2009/2010,24,658973,2010/1/30 0:00,8191,8455,1,2
1729,2009/2010,24,658974,2010/1/31 0:00,9825,10260,1,3
1729,2009/2010,24,658975,2010/1/30 0:00,8658,8586,1,1
1729,2009/2010,25,658976,2010/2/6 0:00,10260,8462,5,0
1729,2009/2010,25,658977,2010/2/6 0:00,10194,8655,3,0
1729,2009/2010,25,658978,2010/2/6 0:00,8472,8528,1,1
1729,2009/2010,25,658979,2010/2/6 0:00,8586,10252,0,0
1729,2009/2010,25,659020,2010/2/6 0:00,8191,8654,2,1
1729,2009/2010,25,659063,2010/2/7 0:00,8455,9825,2,0
1729,2009/2010,25,659064,2010/2/6 0:00,8559,9879,0,0
1729,2009/2010,25,659065,2010/2/6 0:00,8667,8456,2,1
1729,2009/2010,25,659066,2010/2/6 0:00,8650,8668,1,0
1729,2009/2010,25,659067,2010/2/7 0:00,8658,8602,2,1
1729,2009/2010,26,659068,2010/2/10 0:00,9825,8650,1,0
1729,2009/2010,26,659069,2010/2/9 0:00,9879,8191,3,0
1729,2009/2010,26,659070,2010/2/10 0:00,8654,8658,2,0
1729,2009/2010,26,659071,2010/2/10 0:00,8602,8586,1,0
1729,2009/2010,26,659072,2010/2/9 0:00,8528,10194,1,1
1729,2009/2010,26,659073,2010/2/9 0:00,8462,8472,1,1
1729,2009/2010,26,659074,2010/2/10 0:00,8655,8667,1,0
1729,2009/2010,26,659075,2010/2/10 0:00,10252,10260,1,1
1729,2009/2010,26,659076,2010/2/10 0:00,8668,8455,2,1
1729,2009/2010,26,659077,2010/2/9 0:00,8456,8559,2,0
1729,2009/2010,27,659078,2010/2/21 0:00,9879,8658,2,1
1729,2009/2010,27,659079,2010/2/20 0:00,8462,10194,1,2
1729,2009/2010,27,659080,2010/2/20 0:00,8654,8667,3,0
1729,2009/2010,27,659081,2010/2/21 0:00,8655,8559,3,0
1729,2009/2010,27,659082,2010/2/20 0:00,8668,10260,3,1
1729,2009/2010,27,659083,2010/2/20 0:00,9825,8472,2,0
1729,2009/2010,27,659084,2010/2/21 0:00,8528,8586,0,3
1729,2009/2010,27,659085,2010/2/20 0:00,8602,8455,0,2
1729,2009/2010,27,659086,2010/2/21 0:00,8456,8650,0,0
1729,2009/2010,27,659087,2010/2/21 0:00,10252,8191,5,2
1729,2009/2010,28,659088,2010/2/28 0:00,8472,9879,0,0
1729,2009/2010,28,659089,2010/2/28 0:00,8586,8668,2,1
1729,2009/2010,28,659090,2010/2/27 0:00,10194,9825,1,3
1729,2009/2010,28,659091,2010/2/23 0:00,10260,8654,3,0
1729,2009/2010,28,659092,2010/2/28 0:00,8650,8655,2,1
1729,2009/2010,28,659093,2010/4/21 0:00,8667,10252,0,2
1729,2009/2010,28,659094,2010/2/27 0:00,8455,8456,2,4
1729,2009/2010,28,659095,2010/2/27 0:00,8658,8528,1,0
1729,2009/2010,28,659096,2010/2/27 0:00,8191,8462,1,2
1729,2009/2010,28,659097,2010/2/27 0:00,8559,8602,1,0
1729,2009/2010,29,659098,2010/3/8 0:00,8528,8650,1,0
1729,2009/2010,29,659099,2010/3/6 0:00,8654,8559,1,2
1729,2009/2010,29,659100,2010/5/5 0:00,8456,8586,0,1
1729,2009/2010,29,659101,2010/3/24 0:00,8462,8455,0,5
1729,2009/2010,29,659102,2010/3/7 0:00,8668,8667,5,1
1729,2009/2010,29,659103,2010/3/24 0:00,8655,8658,2,1
1729,2009/2010,29,659104,2010/3/24 0:00,10252,8472,1,1
1729,2009/2010,29,659105,2010/3/6 0:00,9825,8191,3,1
1729,2009/2010,29,659106,2010/3/6 0:00,8602,10260,0,1
1729,2009/2010,29,659107,2010/5/5 0:00,9879,10194,0,1
1729,2009/2010,3,658593,2009/8/22 0:00,9825,8462,4,1
1729,2009/2010,3,658594,2009/8/24 0:00,8650,10252,1,3
1729,2009/2010,3,658595,2009/8/22 0:00,8472,8655,2,1
1729,2009/2010,3,658596,2009/8/23 0:00,8654,8586,1,2
1729,2009/2010,3,658597,2009/8/22 0:00,8456,8602,1,0
1729,2009/2010,3,658598,2009/8/23 0:00,9879,8455,0,2
1729,2009/2010,3,658599,2009/8/22 0:00,8658,10194,0,0
1729,2009/2010,3,658600,2009/8/22 0:00,8667,8559,1,0
1729,2009/2010,3,658601,2009/8/23 0:00,8191,8668,1,0
1729,2009/2010,3,658602,2009/8/22 0:00,8528,10260,0,5
1729,2009/2010,30,659108,2010/3/13 0:00,8586,8655,3,1
1729,2009/2010,30,659109,2010/3/14 0:00,8472,8456,1,1
1729,2009/2010,30,659110,2010/3/13 0:00,10194,10252,0,0
1729,2009/2010,30,659111,2010/3/14 0:00,10260,9879,3,0
1729,2009/2010,30,659112,2010/3/15 0:00,8650,8462,4,1
1729,2009/2010,30,659113,2010/3/13 0:00,8667,9825,1,2
1729,2009/2010,30,659114,2010/3/13 0:00,8658,8668,2,2
1729,2009/2010,30,659115,2010/3/13 0:00,8559,8528,4,0
1729,2009/2010,30,659116,2010/3/13 0:00,8191,8602,1,2
1729,2009/2010,30,659117,2010/3/13 0:00,8455,8654,4,1
1729,2009/2010,31,659118,2010/3/20 0:00,8528,8191,1,0
1729,2009/2010,31,659119,2010/3/20 0:00,8472,8658,3,1
1729,2009/2010,31,659120,2010/3/20 0:00,9825,8654,2,0
1729,2009/2010,31,659121,2010/3/20 0:00,10252,8602,2,2
1729,2009/2010,31,659122,2010/3/21 0:00,8655,8455,1,1
1729,2009/2010,31,659123,2010/3/20 0:00,8462,8667,3,2
1729,2009/2010,31,659125,2010/3/20 0:00,8668,8559,2,0
1729,2009/2010,31,659126,2010/3/21 0:00,9879,8456,1,2
1729,2009/2010,31,659127,2010/3/21 0:00,10260,8650,2,1
1729,2009/2010,31,659128,2010/3/20 0:00,10194,8586,1,2
1729,2009/2010,32,659129,2010/3/28 0:00,8650,8472,3,0
1729,2009/2010,32,659130,2010/3/29 0:00,8456,8528,3,0
1729,2009/2010,32,659131,2010/3/27 0:00,8586,8462,2,0
1729,2009/2010,32,659132,2010/3/27 0:00,8559,10260,0,4
1729,2009/2010,32,659133,2010/3/27 0:00,8654,10194,0,1
1729,2009/2010,32,659134,2010/3/27 0:00,8602,8668,0,0
1729,2009/2010,32,659135,2010/3/27 0:00,8667,9879,2,0
1729,2009/2010,32,659136,2010/3/27 0:00,8455,10252,7,1
1729,2009/2010,32,659137,2010/3/28 0:00,8191,8655,0,1
1729,2009/2010,32,659138,2010/3/27 0:00,8658,9825,1,1
1729,2009/2010,33,659139,2010/4/3 0:00,8472,8586,3,1
1729,2009/2010,33,659140,2010/4/3 0:00,10194,8667,2,0
1729,2009/2010,33,659141,2010/4/3 0:00,8462,8655,0,0
1729,2009/2010,33,659142,2010/4/3 0:00,10260,8455,1,2
1729,2009/2010,33,659143,2010/4/4 0:00,9879,8528,2,1
1729,2009/2010,33,659144,2010/4/4 0:00,8668,8654,2,2
1729,2009/2010,33,659146,2010/4/3 0:00,8559,10252,0,1
1729,2009/2010,33,659147,2010/4/4 0:00,8658,8650,1,1
1729,2009/2010,33,659148,2010/4/3 0:00,9825,8602,1,0
1729,2009/2010,34,659149,2010/4/10 0:00,8654,8472,1,0
1729,2009/2010,34,659150,2010/4/11 0:00,8602,10194,0,0
1729,2009/2010,34,659151,2010/4/14 0:00,8528,8462,0,0
1729,2009/2010,34,659152,2010/4/14 0:00,8586,9825,2,1
1729,2009/2010,34,659153,2010/4/11 0:00,8456,8658,5,1
1729,2009/2010,34,659154,2010/4/11 0:00,8650,9879,0,0
1729,2009/2010,34,659155,2010/4/10 0:00,8667,8191,1,4
1729,2009/2010,34,659156,2010/4/13 0:00,8455,8559,1,0
1729,2009/2010,34,659157,2010/4/11 0:00,8655,10260,0,0
1729,2009/2010,34,659158,2010/4/14 0:00,10252,8668,2,2
1729,2009/2010,35,659159,2010/4/18 0:00,8528,9825,3,2
1729,2009/2010,35,659160,2010/4/17 0:00,8586,8455,2,1
1729,2009/2010,35,659161,2010/4/17 0:00,8472,8191,2,1
1729,2009/2010,35,659162,2010/4/17 0:00,10194,8559,1,2
1729,2009/2010,35,659163,2010/4/18 0:00,8462,10252,1,2
1729,2009/2010,35,659164,2010/4/19 0:00,8650,8654,3,0
1729,2009/2010,35,659165,2010/4/17 0:00,9879,8602,0,0
1729,2009/2010,35,659166,2010/4/17 0:00,8655,8668,2,3
1729,2009/2010,35,659167,2010/4/17 0:00,8658,8667,0,0
1729,2009/2010,35,659168,2010/4/17 0:00,8456,10260,0,1
1729,2009/2010,36,659169,2010/4/25 0:00,8668,9879,2,1
1729,2009/2010,36,659170,2010/4/24 0:00,8667,8472,0,1
1729,2009/2010,36,659171,2010/4/24 0:00,8602,8655,1,1
1729,2009/2010,36,659172,2010/4/24 0:00,8654,8528,3,2
1729,2009/2010,36,659173,2010/4/24 0:00,10260,8586,3,1
1729,2009/2010,36,659174,2010/4/25 0:00,8455,10194,7,0
1729,2009/2010,36,659175,2010/4/25 0:00,8191,8650,0,4
1729,2009/2010,36,659176,2010/4/24 0:00,8559,8462,2,2
1729,2009/2010,36,659177,2010/4/25 0:00,10252,8658,1,0
1729,2009/2010,36,659178,2010/4/24 0:00,9825,8456,0,0
1729,2009/2010,37,659179,2010/5/3 0:00,8528,8667,2,2
1729,2009/2010,37,659180,2010/5/1 0:00,8586,8559,1,0
1729,2009/2010,37,659181,2010/5/2 0:00,8472,10260,0,1
1729,2009/2010,37,659182,2010/5/1 0:00,10194,8668,0,0
1729,2009/2010,37,659183,2010/5/1 0:00,8462,8602,3,1
1729,2009/2010,37,659184,2010/5/1 0:00,8456,10252,3,1
1729,2009/2010,37,659305,2010/5/1 0:00,8658,8191,2,1
1729,2009/2010,37,659366,2010/5/3 0:00,8655,9825,2,1
1729,2009/2010,37,659367,2010/5/2 0:00,9879,8654,3,2
1729,2009/2010,37,659368,2010/5/2 0:00,8650,8455,0,2
1729,2009/2010,38,659369,2010/5/9 0:00,8602,8472,2,1
1729,2009/2010,38,659370,2010/5/9 0:00,8668,8462,1,0
1729,2009/2010,38,659371,2010/5/9 0:00,8455,8528,8,0
1729,2009/2010,38,659372,2010/5/9 0:00,8191,8586,4,2
1729,2009/2010,38,659373,2010/5/9 0:00,8559,8658,2,1
1729,2009/2010,38,659374,2010/5/9 0:00,10252,8655,0,1
1729,2009/2010,38,659375,2010/5/9 0:00,9825,9879,4,0
1729,2009/2010,38,659376,2010/5/9 0:00,10260,10194,4,0
1729,2009/2010,38,659378,2010/5/9 0:00,8667,8650,0,0
1729,2009/2010,4,658603,2009/8/29 0:00,10260,9825,2,1
1729,2009/2010,4,658604,2009/8/29 0:00,8586,8658,2,1
1729,2009/2010,4,658605,2009/8/30 0:00,10252,9879,2,0
1729,2009/2010,4,658606,2009/8/30 0:00,8668,8528,2,1
1729,2009/2010,4,658607,2009/8/29 0:00,8602,8667,1,1
1729,2009/2010,4,658608,2009/8/29 0:00,8655,8654,0,0
1729,2009/2010,4,658609,2009/8/29 0:00,8559,8650,2,3
1729,2009/2010,4,658610,2009/8/30 0:00,8462,8456,0,1
1729,2009/2010,4,658611,2009/8/29 0:00,10194,8472,1,0
1729,2009/2010,4,658612,2009/8/29 0:00,8455,8191,3,0
1729,2009/2010,5,658613,2009/9/12 0:00,8650,8191,4,0
1729,2009/2010,5,658614,2009/9/12 0:00,8472,8667,4,1
1729,2009/2010,5,658615,2009/9/12 0:00,8586,10260,1,3
1729,2009/2010,5,658616,2009/9/12 0:00,8456,9825,4,2
1729,2009/2010,5,658617,2009/9/12 0:00,8655,8602,3,1
1729,2009/2010,5,658618,2009/9/13 0:00,9879,8668,2,1
1729,2009/2010,5,658619,2009/9/13 0:00,8658,10252,0,1
1729,2009/2010,5,658620,2009/9/12 0:00,8462,8559,2,3
1729,2009/2010,5,658621,2009/9/12 0:00,10194,8455,1,2
1729,2009/2010,5,658622,2009/9/12 0:00,8528,8654,1,0
1729,2009/2010,6,658623,2009/9/20 0:00,10260,8456,4,3
1729,2009/2010,6,658624,2009/9/19 0:00,9825,8528,4,0
1729,2009/2010,6,658625,2009/9/19 0:00,8654,8650,2,3
1729,2009/2010,6,658626,2009/9/19 0:00,10252,8462,2,0
1729,2009/2010,6,658627,2009/9/20 0:00,8668,8655,3,0
1729,2009/2010,6,658628,2009/9/20 0:00,8602,9879,2,1
1729,2009/2010,6,658629,2009/9/19 0:00,8559,10194,1,1
1729,2009/2010,6,658630,2009/9/19 0:00,8667,8658,0,1
1729,2009/2010,6,658631,2009/9/19 0:00,8191,8472,3,1
1729,2009/2010,6,658632,2009/9/20 0:00,8455,8586,3,0
1729,2009/2010,7,658633,2009/9/26 0:00,8650,8667,6,1
1729,2009/2010,7,658671,2009/9/26 0:00,8528,8455,3,1
1729,2009/2010,7,658672,2009/9/27 0:00,8472,8602,5,2
1729,2009/2010,7,658673,2009/9/26 0:00,10194,10260,0,2
1729,2009/2010,7,658674,2009/9/26 0:00,8462,8668,0,1
1729,2009/2010,7,658675,2009/9/28 0:00,8456,8654,3,1
1729,2009/2010,7,658676,2009/9/26 0:00,9879,9825,0,1
1729,2009/2010,7,658677,2009/9/26 0:00,8655,10252,2,1
1729,2009/2010,7,658678,2009/9/26 0:00,8658,8559,1,2
1729,2009/2010,8,658679,2009/10/3 0:00,10260,8472,2,2
1729,2009/2010,8,658680,2009/10/3 0:00,8602,8462,0,1
1729,2009/2010,8,658681,2009/10/4 0:00,8654,9879,2,2
1729,2009/2010,8,658682,2009/10/4 0:00,8668,10194,1,1
1729,2009/2010,8,658683,2009/10/4 0:00,8455,8650,2,0
1729,2009/2010,8,658684,2009/10/3 0:00,8191,8658,2,1
1729,2009/2010,8,658685,2009/10/3 0:00,8559,8586,2,2
1729,2009/2010,8,658686,2009/10/3 0:00,8667,8528,2,1
1729,2009/2010,8,658687,2009/10/5 0:00,10252,8456,1,1
1729,2009/2010,8,658688,2009/10/4 0:00,9825,8655,6,2
1729,2009/2010,9,658689,2009/10/17 0:00,10194,8654,2,1
1729,2009/2010,9,658690,2009/10/17 0:00,10260,8559,2,1
1729,2009/2010,9,658691,2009/10/19 0:00,9879,8667,2,0
1729,2009/2010,9,658692,2009/10/17 0:00,8668,8602,1,1
1729,2009/2010,9,658693,2009/10/18 0:00,8655,8191,3,2
1729,2009/2010,9,658694,2009/10/17 0:00,10252,8455,2,1
1729,2009/2010,9,658695,2009/10/17 0:00,8472,8650,1,0
1729,2009/2010,9,658696,2009/10/18 0:00,8528,8456,1,1
1729,2009/2010,9,658697,2009/10/17 0:00,8462,8586,1,2
1729,2009/2010,9,658698,2009/10/17 0:00,9825,8658,3,1
1729,2010/2011,1,839796,2010/8/14 0:00,10252,8654,3,0
1729,2010/2011,1,839797,2010/8/14 0:00,8655,8668,1,0
1729,2010/2011,1,839799,2010/8/14 0:00,8559,9879,0,0
1729,2010/2011,1,839800,2010/8/14 0:00,8455,8659,6,0
1729,2010/2011,1,839801,2010/8/15 0:00,8650,9825,1,1
1729,2010/2011,1,839802,2010/8/16 0:00,10260,10261,3,0
1729,2010/2011,1,839803,2010/8/14 0:00,8472,8658,2,2
1729,2010/2011,1,839804,2010/8/14 0:00,8586,8456,0,0
1729,2010/2011,1,839805,2010/8/14 0:00,8602,10194,2,1
1729,2010/2011,1,840184,2010/8/14 0:00,8528,8483,0,4
1729,2010/2011,10,839904,2010/10/30 0:00,10260,8586,2,0
1729,2010/2011,10,839905,2010/10/30 0:00,9825,8654,1,0
1729,2010/2011,10,839906,2010/10/31 0:00,10252,8658,0,0
1729,2010/2011,10,839907,2010/10/30 0:00,8668,10194,1,0
1729,2010/2011,10,839908,2010/10/31 0:00,10261,8472,5,1
1729,2010/2011,10,839909,2010/10/30 0:00,8602,8456,2,1
1729,2010/2011,10,839910,2010/10/30 0:00,8655,8455,1,2
1729,2010/2011,10,839911,2010/10/30 0:00,9879,8528,2,0
1729,2010/2011,10,839912,2010/10/31 0:00,8559,8650,0,1
1729,2010/2011,11,839914,2010/11/6 0:00,10260,8602,2,1
1729,2010/2011,11,839915,2010/11/7 0:00,9825,10261,0,1
1729,2010/2011,11,839916,2010/11/7 0:00,8650,8455,2,0
1729,2010/2011,11,839917,2010/11/6 0:00,8472,10194,2,0
1729,2010/2011,11,839918,2010/11/6 0:00,8655,8528,2,1
1729,2010/2011,11,839919,2010/11/6 0:00,9879,10252,1,1
1729,2010/2011,11,839920,2010/11/6 0:00,8658,8654,2,2
1729,2010/2011,11,839921,2010/11/6 0:00,8559,8586,4,2
1729,2010/2011,11,839923,2010/11/6 0:00,8483,8668,2,2
1729,2010/2011,12,839924,2010/11/9 0:00,8586,8472,1,1
1729,2010/2011,12,839925,2010/11/10 0:00,8654,8659,2,2
1729,2010/2011,12,839926,2010/11/10 0:00,8602,9825,0,2
1729,2010/2011,12,839927,2010/11/9 0:00,10194,8658,3,2
1729,2010/2011,12,839928,2010/11/10 0:00,8528,8650,1,1
1729,2010/2011,12,839930,2010/11/10 0:00,8668,8559,1,1
1729,2010/2011,12,839931,2010/11/10 0:00,10261,8655,1,2
1729,2010/2011,12,839932,2010/11/10 0:00,8456,10260,0,0
1729,2010/2011,12,839933,2010/11/10 0:00,8455,9879,1,0
1729,2010/2011,13,839934,2010/11/13 0:00,8586,8655,4,2
1729,2010/2011,13,839935,2010/11/13 0:00,8654,8483,0,0
1729,2010/2011,13,839936,2010/11/13 0:00,10252,10260,2,2
1729,2010/2011,13,839937,2010/11/14 0:00,8668,9825,1,2
1729,2010/2011,13,839938,2010/11/13 0:00,10261,9879,0,0
1729,2010/2011,13,839939,2010/11/13 0:00,8456,8658,0,0
1729,2010/2011,13,839940,2010/11/13 0:00,8602,8559,2,3
1729,2010/2011,13,839941,2010/11/13 0:00,10194,8650,2,0
1729,2010/2011,13,839942,2010/11/13 0:00,8528,8659,1,0
1729,2010/2011,13,839943,2010/11/14 0:00,8455,8472,0,3
1729,2010/2011,14,839944,2010/11/20 0:00,10260,8528,2,0
1729,2010/2011,14,839945,2010/11/20 0:00,9825,8586,2,3
1729,2010/2011,14,839946,2010/11/20 0:00,8650,8654,3,0
1729,2010/2011,14,839947,2010/11/22 0:00,8472,8668,2,2
1729,2010/2011,14,839948,2010/11/21 0:00,8655,10252,2,0
1729,2010/2011,14,839949,2010/11/21 0:00,9879,8456,1,4
1729,2010/2011,14,839950,2010/11/20 0:00,8658,8455,1,0
1729,2010/2011,14,839951,2010/11/20 0:00,8559,10261,5,1
1729,2010/2011,14,839952,2010/11/20 0:00,8659,10194,0,3
