f1,stats_shoton,coordinates_0,coordinates_1,event_incident_typefk,elapsed,subtype,player1,sortorder,team,id,n,original_index
49423,1,,,136,67,header,39987,3,10261,3231641,282,4114
49424,0,,,61,78,blocked_shot,39987,1,10261,3231786,294,4114
49425,0,,,61,90,blocked_shot,34261,0,9850,3231937,312,4114
49426,1,,,558,90,big chance header,34261,4,9850,3231948,305,4114
49427,1,,,140,2,bicycle_kick,149917,1,8344,3237475,259,4115
49428,0,,,61,6,blocked_shot,34261,1,9850,3237520,289,4115
49429,1,,,137,15,distance,49970,2,8344,3237638,277,4115
49430,0,,,61,31,blocked_shot,30988,2,8344,3237840,267,4115
49431,0,,,61,47,blocked_shot,24583,0,9850,3238100,328,4115
49432,1,,,552,51,big chance shot,149917,2,8344,3238148,346,4115
49433,1,,,559,51,big chance header,30988,5,8344,3238155,343,4115
49434,0,,,61,61,blocked_shot,150596,2,8344,3238281,349,4115
49435,0,,,61,77,blocked_shot,24903,0,9850,3238494,355,4115
49436,1,,,553,80,big chance shot,201664,3,9850,3238534,336,4115
49437,1,,,141,81,shot,26209,0,9850,3238536,339,4115
49438,1,,,558,85,big chance header,109638,1,9850,3238595,374,4115
49439,1,,,135,90,shot,201664,24,9850,3238746,381,4115
49440,1,,,154,18,header,26209,2,9850,3250441,228,4116
49441,1,,,135,44,shot,92666,0,8456,3250797,252,4116
49442,0,,,61,45,blocked_shot,35905,1,9850,3250825,254,4116
49443,0,,,61,57,blocked_shot,33991,3,8456,3251096,271,4116
49444,1,,,137,62,distance,109638,0,9850,3251168,273,4116
49445,0,,,61,65,blocked_shot,15403,2,8456,3251210,276,4116
49446,0,,,61,70,blocked_shot,38807,3,8456,3251286,282,4116
49447,0,,,61,70,blocked_shot,36615,4,8456,3251288,283,4116
49448,1,,,153,89,shot,24903,0,9850,3251538,308,4116
49449,1,,,553,18,big chance shot,32728,2,9850,3258756,261,4117
49450,1,,,135,20,shot,23538,2,8654,3258766,263,4117
49451,1,,,135,23,shot,34543,3,8654,3258807,271,4117
49452,1,,,137,26,distance,37169,1,8654,3258838,276,4117
49453,0,,,61,31,blocked_shot,40100,0,9850,3258877,278,4117
49454,1,,,136,40,header,34543,2,8654,3258974,295,4117
49455,1,,,552,45,big chance shot,40100,4,9850,3259042,305,4117
49456,1,,,154,8,header,35905,6,9850,3259091,306,4117
49457,0,,,61,51,blocked_shot,23933,1,8654,3259193,313,4117
49458,1,,,135,55,shot,35905,1,9850,3259223,317,4117
49459,0,,,61,68,blocked_shot,23933,3,8654,3259333,331,4117
49460,1,,,553,69,big chance shot,35905,4,9850,3259348,332,4117
49461,1,,,552,77,big chance shot,40015,1,8654,3259413,340,4117
49462,1,,,136,90,header,26209,2,9850,3259550,355,4117
49463,1,,,136,7,header,116750,0,9850,3284205,176,4118
49464,0,,,61,27,blocked_shot,32728,0,9850,3284376,193,4118
49465,1,,,313,33,deflected,24583,0,9850,3284426,203,4118
49466,0,,,61,40,blocked_shot,110189,0,8586,3284480,210,4118
49467,0,,,61,60,blocked_shot,201664,0,9850,3284703,221,4118
49468,1,,,137,61,distance,32728,5,9850,3284718,222,4118
49469,1,,,553,81,big chance shot,110189,2,8586,3284926,246,4118
49470,0,,,61,81,blocked_shot,110189,3,8586,3284930,247,4118
49471,1,,,553,85,big chance shot,201664,1,9850,3284959,253,4118
49472,0,,,61,86,blocked_shot,24583,0,9850,3284970,255,4118
49473,1,,,138,90,volley,41008,16,8586,3285043,268,4118
49474,1,,,313,2,deflected,148315,1,10252,3300475,170,4119
49475,1,,,136,3,header,139673,0,10252,3300478,172,4119
49476,1,,,135,23,shot,35493,3,9850,3300658,188,4119
49477,1,,,135,36,shot,35905,0,9850,3300757,200,4119
49478,1,,,148,36,header,35905,1,9850,3300758,201,4119
49479,1,,,68,47,shot,47194,0,9850,3301059,218,4119
49480,1,,,135,50,shot,23264,3,10252,3301103,221,4119
49481,1,,,135,86,shot,35905,0,9850,3301459,246,4119
49482,1,,,135,8,shot,30830,1,10194,3309005,194,4120
49483,1,,,135,16,shot,33881,2,10194,3309049,185,4120
49484,1,,,153,29,shot,32728,0,9850,3309137,238,4120
49485,1,,,135,41,shot,25550,1,10194,3309230,218,4120
49486,1,,,137,45,distance,35493,0,9850,3309254,187,4120
49487,1,,,149,53,distance,35493,0,9850,3309405,217,4120
49488,1,,,155,61,distance,201664,0,9850,3309488,253,4120
49489,0,,,61,68,blocked_shot,32728,0,9850,3309578,188,4120
49490,0,,,61,5,blocked_shot,37234,1,8466,3320332,191,4121
49491,0,,,61,28,blocked_shot,109491,0,8466,3320669,206,4121
49492,0,,,61,36,blocked_shot,47194,1,9850,3320820,214,4121
49493,1,,,153,72,shot,24501,3,8466,3321542,251,4121
49494,1,,,552,83,big chance shot,39225,0,8466,3321730,258,4121
49495,1,,,153,86,shot,116750,1,9850,3321793,262,4121
49496,0,,,61,12,blocked_shot,35493,1,9850,3336045,201,4122
49497,1,,,137,12,distance,46354,2,9850,3336046,204,4122
49498,1,,,138,15,volley,24004,3,9850,3336100,209,4122
49499,0,,,61,16,blocked_shot,160243,4,8472,3336116,212,4122
49500,1,,,153,25,shot,46354,1,9850,3336249,224,4122
49501,1,,,135,41,shot,184822,1,8472,3336479,239,4122
49502,1,,,148,48,header,116750,1,9850,3336716,247,4122
49503,1,,,558,51,big chance header,30362,2,8472,3336779,252,4122
49504,1,,,312,53,deflected,113908,0,8472,3336817,255,4122
49505,0,,,61,58,blocked_shot,25150,0,8472,3336902,257,4122
49506,1,,,135,75,shot,35493,0,9850,3337252,278,4122
49507,0,,,61,85,blocked_shot,70297,1,8472,3337428,289,4122
49508,1,,,153,90,shot,201664,9,9850,3337594,298,4122
49509,1,,,148,17,header,,1,,3350037,211,4123
49510,1,,,153,27,shot,38831,2,10003,3350183,224,4123
49511,1,,,135,37,shot,143365,1,10003,3350320,234,4123
49512,1,,,135,40,shot,24903,1,9850,3350362,237,4123
49513,1,,,550,46,big chance shot,32728,5,9850,3350542,245,4123
49514,1,,,8,47,header,33852,1,9850,3350557,243,4123
49515,1,,,137,50,distance,143365,1,10003,3350632,249,4123
49516,0,,,61,64,blocked_shot,24583,0,9850,3350859,267,4123
49517,1,,,153,66,shot,34261,0,9850,3350890,268,4123
49518,0,,,61,67,blocked_shot,127130,1,10003,3350925,270,4123
49519,0,,,61,71,blocked_shot,143365,0,10003,3350987,273,4123
49520,0,,,61,78,blocked_shot,40100,0,9850,3351132,280,4123
49521,1,,,135,79,shot,2802,1,10003,3351142,278,4123
49522,1,,,137,5,distance,32734,0,8659,3365522,203,4124
49523,1,,,137,13,distance,35905,0,9850,3365619,207,4124
49524,0,,,61,28,blocked_shot,46354,0,9850,3365844,209,4124
49525,1,,,553,30,big chance shot,196308,2,8659,3365885,225,4124
49526,1,,,135,36,shot,32734,1,8659,3365963,224,4124
49527,1,,,148,39,header,34261,2,9850,3365995,229,4124
49528,0,,,494,45,blocked_shot,23922,1,8659,3366080,234,4124
49529,1,,,135,45,shot,32728,10,9850,3366124,236,4124
49530,1,,,147,90,shot,239807,6,8659,3367151,277,4124
49531,1,,,149,6,distance,201664,1,9850,3381551,281,4125
49532,1,,,562,11,big chance volley,46354,3,9850,3381655,276,4125
49533,1,,,556,19,big chance header,71550,1,9879,3381789,270,4125
49534,1,,,552,29,big chance shot,116750,0,9850,3381953,274,4125
49535,1,,,154,29,header,109638,2,9850,3381966,315,4125
49536,0,,,61,34,blocked_shot,32728,1,9850,3382053,319,4125
49537,1,,,135,38,shot,23283,1,9879,3382126,257,4125
49538,1,,,137,54,distance,109638,0,9850,3382602,267,4125
49539,1,,,148,55,header,71550,1,9879,3382644,322,4125
49540,1,,,148,74,header,34275,2,9850,3383069,348,4125
49541,1,,,153,77,shot,23283,0,9879,3383129,345,4125
49542,0,,,494,86,blocked_shot,27339,1,9879,3383333,354,4125
49543,1,,,156,10,volley,47558,0,8650,3404633,199,4126
49544,0,,,61,10,blocked_shot,40636,3,8650,3404637,202,4126
49545,0,,,570,17,big chance blocked,35905,1,9850,3404674,201,4126
49546,0,,,61,17,blocked_shot,109638,2,9850,3404675,209,4126
49547,0,,,61,20,blocked_shot,32616,0,9850,3404686,208,4126
49548,1,,,155,33,distance,201664,1,9850,3404753,224,4126
49549,0,,,61,52,blocked_shot,32728,2,9850,3404917,248,4126
49550,1,,,135,56,shot,40636,3,8650,3404937,254,4126
49551,1,,,149,68,distance,32728,1,9850,3404981,262,4126
49552,1,,,556,83,big chance header,116750,1,9850,3405047,283,4126
49553,1,,,553,90,big chance shot,95327,5,8650,3405086,285,4126
49554,0,,,61,4,blocked_shot,30829,0,10260,3423656,205,4127
49555,0,,,61,4,blocked_shot,35327,1,10260,3423659,206,4127
49556,1,,,150,14,volley,113836,2,10260,3423781,215,4127
49557,0,,,61,17,blocked_shot,35327,1,10260,3423832,221,4127
49558,0,,,61,23,blocked_shot,144993,1,10260,3423891,227,4127
49559,0,,,61,25,blocked_shot,30829,2,10260,3423905,231,4127
49560,1,,,153,40,shot,35327,0,10260,3423978,241,4127
49561,0,,,61,52,blocked_shot,186137,1,10260,3424122,253,4127
49562,1,,,150,54,volley,113836,1,10260,3424136,254,4127
49563,1,,,137,56,distance,30829,0,10260,3424145,261,4127
49564,0,,,157,59,direct_freekick,32728,0,9850,3424165,123,4127
49565,1,,,155,63,distance,30829,1,10260,3424186,262,4127
49566,0,,,61,66,blocked_shot,46354,0,9850,3424202,267,4127
49567,1,,,135,76,shot,35327,0,10260,3424264,277,4127
49568,0,,,61,79,blocked_shot,24583,0,9850,3424274,281,4127
49569,1,,,149,85,distance,24583,1,9850,3424307,288,4127
49570,1,,,135,3,shot,178812,1,8455,3447312,240,4128
49571,0,,,61,17,blocked_shot,178812,3,8455,3447426,249,4128
49572,1,,,136,23,header,30627,2,8455,3447480,255,4128
49573,0,,,61,31,blocked_shot,35411,3,8455,3447547,264,4128
49574,1,,,135,35,shot,178812,0,8455,3447582,269,4128
49575,0,,,61,45,blocked_shot,30627,2,8455,3447667,279,4128
49576,0,,,61,45,blocked_shot,115067,7,8455,3447686,281,4128
49577,0,,,61,59,blocked_shot,94086,0,8455,3447907,292,4128
49578,0,,,61,66,blocked_shot,178812,0,8455,3447998,306,4128
49579,0,,,61,66,blocked_shot,38834,1,8455,3448000,301,4128
49580,0,,,61,67,blocked_shot,115067,0,8455,3448008,302,4128
49581,1,,,138,72,volley,201664,3,9850,3448084,312,4128
49582,1,,,153,79,shot,107417,0,8455,3448171,321,4128
49583,1,,,136,90,header,24583,6,9850,3448332,340,4128
49584,0,,,61,90,blocked_shot,30853,8,8455,3448343,339,4128
49585,1,,,149,18,distance,201664,0,9850,3463712,177,4129
49586,1,,,135,28,shot,46469,1,9825,3463940,188,4129
49587,1,,,552,32,big chance shot,46469,1,9825,3464014,193,4129
49588,0,,,61,36,blocked_shot,75489,1,9825,3464107,196,4129
49589,1,,,155,41,distance,46469,1,9825,3464214,202,4129
49590,0,,,61,45,blocked_shot,32728,4,9850,3464359,205,4129
49591,0,,,61,62,blocked_shot,32118,0,9825,3465131,216,4129
49592,1,,,135,65,shot,214685,1,9825,3465283,218,4129
49593,1,,,553,78,big chance shot,497653,0,9850,3465860,226,4129
49594,0,,,139,81,direct_freekick,24011,0,9825,3466012,144,4129
49595,1,,,147,83,shot,24583,0,9850,3466093,232,4129
49596,1,,,553,88,big chance shot,192921,1,9825,3466300,234,4129
49597,1,,,153,90,shot,96456,4,9850,3466473,238,4129
49598,0,36,64,61,14,blocked_shot,149917,0,9826,4653076,100,4130
49599,0,33,17,494,22,blocked_shot,231801,3,9850,4653210,142,4130
49600,0,17,57,61,30,blocked_shot,35345,0,9826,4653335,212,4130
49601,1,21,66,553,31,big chance shot,35523,0,9826,4653355,208,4130
49602,1,18,61,156,42,volley,149917,1,9826,4653549,281,4130
49603,1,17,13,135,45,shot,231801,2,9850,4653597,298,4130
49604,1,30,3,153,51,shot,37779,2,9850,4653852,371,4130
49605,1,24,4,558,52,big chance header,24583,0,9850,4653863,378,4130
49606,1,32,13,137,55,distance,32616,1,9850,4653922,399,4130
49607,0,21,17,61,67,blocked_shot,24583,1,9850,4654122,461,4130
49608,1,31,5,153,77,shot,32616,1,9850,4654297,605,4130
49609,1,16,54,137,85,distance,26160,0,9826,4654428,540,4130
49610,1,22,57,314,89,deflected,160194,1,9826,4654505,562,4130
49611,1,34,52,155,6,distance,23257,0,8659,4943406,119,4131
49612,0,20,13,61,16,blocked_shot,40100,2,9850,4943718,224,4131
49613,1,34,6,153,17,shot,201664,0,9850,4943736,236,4131
49614,0,15,9,61,26,blocked_shot,23538,0,9850,4943914,293,4131
49615,1,30,53,149,40,distance,23257,1,8659,4944282,461,4131
49616,0,22,15,61,44,blocked_shot,46354,1,9850,4944395,550,4131
49617,1,33,57,149,64,distance,23257,1,8659,4945395,714,4131
49618,1,27,18,137,86,distance,40100,0,9850,4945871,848,4131
49619,1,26,18,155,12,distance,643709,0,8456,4971864,87,4132
49620,0,18,60,61,15,blocked_shot,40100,1,9850,4971952,108,4132
49621,1,19,8,136,19,header,174321,4,8456,4972037,162,4132
49622,0,32,9,61,26,blocked_shot,36615,1,8456,4972157,203,4132
49623,1,16,60,147,28,shot,23538,1,9850,4972188,226,4132
49624,0,20,18,152,33,direct_freekick,36615,1,8456,4972286,247,4132
49625,0,30,9,61,42,blocked_shot,643709,1,8456,4972514,283,4132
49626,1,6,58,135,52,shot,231801,1,9850,4973138,338,4132
49627,0,18,8,61,80,blocked_shot,143365,1,8456,4973907,539,4132
49628,0,29,10,570,88,big chance blocked,246575,2,8456,4974091,616,4132
49629,1,28,15,312,90,deflected,143365,9,8456,4974210,668,4132
49630,1,27,57,314,90,deflected,25667,13,9850,4974235,687,4132
49631,1,29,16,137,12,distance,46354,0,9850,5003201,128,4133
49632,0,21,59,61,40,blocked_shot,26344,1,10003,5003841,281,4133
49633,1,23,7,136,48,header,231801,1,9850,5004361,316,4133
49634,1,19,16,149,70,distance,231801,4,9850,5004988,450,4133
49635,1,20,16,149,75,distance,35493,6,9850,5005110,486,4133
49636,1,10,62,156,14,volley,201664,1,9850,5037262,148,4134
49637,1,29,7,153,14,shot,94086,4,8455,5037279,155,4134
49638,0,11,12,61,28,blocked_shot,150250,0,8455,5037601,315,4134
49639,1,12,15,156,31,volley,30613,3,8455,5037713,395,4134
49640,0,14,5,61,38,blocked_shot,19243,2,8455,5037891,437,4134
49641,0,17,63,61,42,blocked_shot,26209,5,9850,5038039,480,4134
49642,1,27,6,552,43,big chance shot,19243,1,8455,5038059,495,4134
49643,0,14,12,61,45,blocked_shot,19243,5,8455,5038168,517,4134
49644,0,35,16,139,48,direct_freekick,94086,0,8455,5038464,540,4134
49645,1,19,14,135,57,shot,30613,2,8455,5038764,588,4134
49646,1,17,54,149,68,distance,231801,1,9850,5039095,675,4134
49647,0,16,10,61,81,blocked_shot,94086,0,8455,5039354,756,4134
49648,0,14,10,61,82,blocked_shot,107417,0,8455,5039372,765,4134
49649,1,19,7,153,86,shot,115067,1,8455,5039442,800,4134
49650,1,15,62,552,28,big chance shot,50047,2,9825,5071854,161,4135
49651,1,16,15,155,42,distance,231801,0,9850,5072110,230,4135
49652,0,18,54,494,58,blocked_shot,36378,0,9825,5072511,307,4135
49653,0,20,55,61,83,blocked_shot,36378,1,9825,5072949,476,4135
49654,0,21,16,61,90,blocked_shot,38366,12,9850,5073066,531,4135
49655,0,12,12,61,18,blocked_shot,417068,1,9817,5080590,160,4136
49656,1,15,3,553,44,big chance shot,101419,2,9817,5081313,391,4136
49657,1,19,62,136,50,header,265918,1,9850,5081823,529,4136
49658,1,31,1,147,56,shot,101419,1,9817,5081991,573,4136
49659,0,26,7,876,56,blocked_header,72436,3,9817,5082009,581,4136
49660,1,28,7,553,63,big chance shot,101419,2,9817,5082261,672,4136
49661,1,13,8,135,66,shot,101419,2,9817,5082355,705,4136
49662,1,26,6,553,78,big chance shot,101419,1,9817,5082635,784,4136
49663,1,24,6,554,79,big chance shot,101419,1,9817,5082661,790,4136
49664,1,25,53,155,89,distance,32734,0,9850,5082869,877,4136
49665,1,31,61,553,19,big chance shot,30922,2,8668,5100021,110,4137
49666,1,17,5,142,47,header,72417,0,9850,5100105,255,4137
49667,0,22,60,61,69,blocked_shot,30922,1,8668,5100203,333,4137
49668,1,28,64,153,79,shot,23782,1,8668,5100262,397,4137
49669,0,32,65,61,90,blocked_shot,26151,10,8668,5100430,487,4137
49670,1,19,4,312,8,deflected,30829,0,10260,5117322,80,4138
49671,1,22,16,311,24,deflected,30829,1,10260,5117683,218,4138
49672,1,17,3,311,28,deflected,303824,2,10260,5117756,266,4138
49673,1,19,54,137,65,distance,35493,0,9850,5119050,805,4138
49674,0,10,13,61,69,blocked_shot,161012,2,10260,5119183,865,4138
49675,0,37,15,61,76,blocked_shot,164676,2,10260,5119256,892,4138
49676,0,32,14,157,79,direct_freekick,41468,0,10260,5119309,924,4138
49677,1,19,57,155,84,distance,71502,0,9850,5119396,972,4138
49678,1,24,55,149,5,distance,38366,1,9850,5131633,44,4139
49679,1,5,62,149,16,distance,231801,2,9850,5131819,143,4139
49680,1,33,6,153,23,shot,363333,1,8586,5131935,227,4139
49681,0,29,3,876,32,blocked_header,37762,1,8586,5132057,320,4139
49682,1,21,4,154,35,header,160599,1,8586,5132107,355,4139
49683,1,23,5,148,35,header,363333,2,8586,5132108,358,4139
49684,0,21,61,61,36,blocked_shot,31953,5,9850,5132140,383,4139
49685,0,9,13,61,55,blocked_shot,363333,1,8586,5132474,530,4139
49686,1,15,6,153,56,shot,363333,1,8586,5132491,533,4139
49687,1,19,7,153,56,shot,174850,3,8586,5132501,540,4139
49688,0,14,10,61,63,blocked_shot,194165,2,8586,5132610,572,4139
49689,1,28,11,147,63,shot,174850,4,8586,5132617,579,4139
49690,1,25,64,153,85,shot,38369,2,9850,5132971,704,4139
49691,1,33,55,155,3,distance,183500,0,10252,5134562,14,4140
49692,0,30,12,494,6,blocked_shot,231801,0,9850,5134593,42,4140
49693,1,22,63,154,16,header,154280,2,10252,5134722,151,4140
49694,1,14,14,155,57,distance,201664,0,9850,5135172,367,4140
49695,0,14,15,139,78,direct_freekick,201664,0,9850,5135417,495,4140
49696,1,17,61,311,79,deflected,493647,0,10252,5135429,497,4140
49697,0,31,55,152,90,direct_freekick,154280,12,10252,5135658,562,4140
49698,0,5,23,494,7,blocked_shot,35443,3,8472,4673469,42,4141
49699,0,15,57,61,19,blocked_shot,35493,3,9850,4673705,96,4141
49700,1,29,62,135,22,shot,46354,1,9850,4673712,102,4141
49701,1,31,56,149,26,distance,46354,2,9850,4673786,142,4141
49702,1,11,56,155,26,distance,231801,5,9850,4673791,137,4141
49703,0,27,51,494,36,blocked_shot,201664,0,9850,4673987,171,4141
49704,1,27,17,137,48,distance,42598,0,8472,4674663,259,4141
49705,0,13,56,61,61,blocked_shot,201664,0,9850,4675071,328,4141
49706,0,28,53,61,76,blocked_shot,37779,0,9850,4675409,378,4141
49707,0,25,54,61,82,blocked_shot,24583,2,9850,4675547,407,4141
49708,0,27,62,876,90,blocked_header,24583,7,9850,4675762,458,4141
49709,1,35,3,153,16,shot,32616,2,9850,4695885,129,4142
49710,1,24,5,156,28,volley,31953,3,9850,4696054,167,4142
49711,0,22,15,61,45,blocked_shot,201664,3,9850,4696450,264,4142
49712,1,33,11,147,53,shot,32734,0,9850,4696961,312,4142
49713,0,36,58,61,60,blocked_shot,72735,2,10194,4697154,339,4142
49714,1,27,7,552,62,big chance shot,201664,2,9850,4697229,353,4142
49715,0,35,55,494,83,blocked_shot,39109,0,10194,4697568,438,4142
49716,0,22,14,61,85,blocked_shot,46354,1,9850,4697599,445,4142
49717,1,34,12,149,86,distance,32734,1,9850,4697618,448,4142
49718,1,20,3,568,87,big chance bicycle,31953,0,9850,4697628,456,4142
49719,0,22,6,876,88,blocked_header,31953,1,9850,4697662,459,4142
49720,0,22,6,876,90,blocked_header,31953,12,9850,4697740,500,4142
49721,0,20,17,157,2,direct_freekick,279490,0,8466,4725588,11,4143
49722,1,33,64,313,5,deflected,31953,1,9850,4725625,42,4143
49723,1,33,9,135,13,shot,303339,1,8466,4725739,76,4143
49724,1,21,56,312,24,deflected,201664,1,9850,4725868,110,4143
49725,1,32,11,313,32,deflected,160627,2,8466,4725973,149,4143
49726,1,17,8,136,33,header,94267,5,8466,4725990,156,4143
49727,1,20,14,311,44,deflected,212470,0,8466,4726127,196,4143
49728,1,18,6,136,49,header,41280,0,8466,4726307,247,4143
49729,0,24,14,61,52,blocked_shot,109491,0,8466,4726336,256,4143
49730,1,31,8,553,56,big chance shot,303339,1,8466,4726383,271,4143
49731,1,32,10,153,57,shot,109491,4,8466,4726400,289,4143
49732,1,20,7,558,68,big chance header,41280,0,8466,4726532,332,4143
49733,1,17,52,155,90,distance,24583,6,9850,4726857,422,4143
49734,0,16,60,61,35,blocked_shot,184321,1,8678,4758388,251,4144
49735,0,14,63,61,71,blocked_shot,184321,0,8678,4759751,514,4144
49736,1,27,4,553,85,big chance shot,38369,1,9850,4760070,597,4144
49737,1,13,3,147,90,shot,231801,5,9850,4760269,655,4144
49738,0,24,13,61,8,blocked_shot,184536,1,8650,4804062,48,4145
49739,0,26,10,61,18,blocked_shot,38807,3,8650,4804314,106,4145
49740,1,33,9,553,34,big chance shot,51553,1,8650,4804685,168,4145
49741,0,18,12,61,41,blocked_shot,148315,4,8650,4804851,194,4145
49742,1,27,17,312,42,deflected,184536,0,8650,4804855,197,4145
49743,1,25,13,138,43,volley,38807,1,8650,4804880,207,4145
49744,1,32,66,153,47,shot,31953,1,9850,4805325,258,4145
49745,0,22,16,61,50,blocked_shot,51553,0,8650,4805390,284,4145
49746,0,21,53,61,53,blocked_shot,40100,1,9850,4805465,305,4145
49747,0,14,7,61,54,blocked_shot,184536,1,8650,4805500,313,4145
49748,1,19,64,553,65,big chance shot,23538,3,9850,4805760,367,4145
49749,1,15,9,147,66,shot,314605,1,8650,4805775,374,4145
49750,0,19,14,61,68,blocked_shot,214426,1,8650,4805825,388,4145
49751,1,13,6,147,73,shot,242709,0,8650,4805937,408,4145
49752,1,28,7,553,78,big chance shot,184536,6,8650,4806082,438,4145
49753,1,30,15,137,79,distance,184536,2,8650,4806101,447,4145
49754,0,12,8,61,90,blocked_shot,184536,10,8650,4806417,517,4145
49755,1,29,64,136,3,header,31953,0,9850,4831864,23,4146
49756,0,36,9,61,3,blocked_shot,192899,2,8654,4831872,21,4146
49757,1,22,4,136,6,header,192899,2,8654,4831961,49,4146
49758,0,15,63,61,16,blocked_shot,32616,3,9850,4832253,99,4146
49759,0,18,9,61,39,blocked_shot,210276,1,8654,4832730,214,4146
49760,1,21,6,136,41,header,35110,2,8654,4832821,241,4146
49761,1,25,55,137,47,distance,46354,0,9850,4833315,297,4146
49762,1,21,6,136,55,header,192899,1,8654,4833510,322,4146
49763,1,21,5,556,57,big chance header,192899,1,8654,4833571,341,4146
49764,1,29,8,135,61,shot,25496,2,8654,4833674,351,4146
49765,1,21,62,553,62,big chance shot,31953,0,9850,4833712,364,4146
49766,0,20,55,61,72,blocked_shot,231801,1,9850,4833893,418,4146
49767,0,26,55,152,83,direct_freekick,231801,1,9850,4834120,570,4146
49768,1,27,57,137,89,distance,24393,0,9850,4834215,521,4146
49769,1,22,5,136,90,header,47382,4,8654,4834277,542,4146
49770,0,31,15,61,15,blocked_shot,32734,0,9850,4866001,81,4147
49771,1,32,68,313,21,deflected,286119,2,8197,4866145,129,4147
49772,0,29,61,570,25,big chance blocked,214570,1,8197,4866228,170,4147
49773,0,17,65,570,25,big chance blocked,173317,4,8197,4866239,174,4147
49774,1,14,57,313,26,deflected,139671,0,8197,4866244,173,4147
49775,1,31,65,311,32,deflected,214570,0,8197,4866369,195,4147
49776,0,32,14,61,80,blocked_shot,201664,0,9850,4867922,447,4147
49777,1,33,7,153,86,shot,201664,0,9850,4868031,486,4147
49778,1,30,63,313,90,deflected,286119,1,8197,4868130,516,4147
49779,0,31,6,61,90,blocked_shot,46354,7,9850,4868166,531,4147
49780,1,29,63,553,90,big chance shot,286119,18,8197,4868228,551,4147
49781,1,30,10,313,90,deflected,201664,20,9850,4868238,555,4147
49782,0,9,51,139,7,direct_freekick,25667,0,9850,4922357,67,4148
49783,0,15,58,61,27,blocked_shot,46354,0,9850,4922722,208,4148
49784,0,15,58,61,32,blocked_shot,201664,1,9850,4922828,250,4148
49785,0,32,9,61,32,blocked_shot,479020,4,10261,4922849,268,4148
49786,0,17,6,61,45,blocked_shot,479020,3,10261,4923110,412,4148
49787,1,24,65,559,54,big chance header,26209,0,9850,4923426,490,4148
49788,0,15,57,61,54,blocked_shot,32616,4,9850,4923436,494,4148
49789,1,29,64,557,72,big chance header,38369,1,9850,4923699,642,4148
49790,0,29,65,61,73,blocked_shot,46354,0,9850,4923703,647,4148
49791,0,30,58,61,73,blocked_shot,32616,4,9850,4923716,654,4148
49792,1,32,61,135,73,shot,231801,5,9850,4923720,656,4148
49793,1,34,56,137,76,distance,46354,0,9850,4923756,660,4148
49794,0,17,57,61,89,blocked_shot,38369,1,9850,4923933,744,4148
49795,0,,,61,7,blocked_shot,279490,1,8466,2296621,248,4149
49796,0,,,61,15,blocked_shot,26181,2,8456,2296646,262,4149
49797,1,,,135,32,shot,38817,1,8456,2296711,255,4149
49798,1,,,135,44,shot,15403,0,8456,2296762,245,4149
49799,1,,,153,45,shot,38817,3,8456,2296777,236,4149
49800,0,,,61,45,blocked_shot,37459,4,8456,2296779,264,4149
49801,0,,,61,54,blocked_shot,30509,2,8456,2296831,274,4149
49802,1,,,153,55,shot,38817,1,8456,2296837,285,4149
49803,0,,,61,57,blocked_shot,279490,1,8466,2296848,240,4149
49804,0,,,61,59,blocked_shot,24501,2,8466,2296867,266,4149
49805,0,,,494,67,blocked_shot,38817,0,8456,2296906,273,4149
49806,0,,,61,71,blocked_shot,36615,0,8456,2296927,299,4149
49807,0,,,570,73,big chance blocked,37234,0,8466,2296941,242,4149
49808,0,,,157,76,direct_freekick,36615,2,8456,2296966,177,4149
49809,0,,,494,13,blocked_shot,190872,0,8466,2461809,179,4150
49810,1,,,551,17,big chance shot,39225,0,8466,2461816,181,4150
49811,0,,,61,27,blocked_shot,22964,3,8659,2461848,162,4150
49812,0,,,61,30,blocked_shot,109491,0,8466,2461850,184,4150
49813,1,,,136,31,header,39225,2,8466,2461856,163,4150
49814,1,,,553,45,big chance shot,23293,1,8659,2461891,172,4150
49815,0,,,61,87,blocked_shot,181276,0,8659,2461998,218,4150
49816,1,,,551,90,big chance shot,37234,2,8466,2462014,230,4150
49817,1,,,153,15,shot,37234,2,8466,2473095,266,4151
49818,1,,,147,20,shot,144996,2,10003,2473174,268,4151
49819,0,,,61,61,blocked_shot,190872,1,8466,2473933,311,4151
49820,1,,,136,79,header,26552,0,8466,2474245,331,4151
49821,1,,,136,81,header,39225,1,8466,2474288,333,4151
49822,0,,,61,86,blocked_shot,37234,2,8466,2474377,342,4151
49823,0,,,61,88,blocked_shot,144996,0,10003,2474403,344,4151
49824,0,,,61,90,blocked_shot,35345,3,8466,2474535,351,4151
49825,1,,,153,10,shot,35345,0,8466,2484365,180,4152
49826,0,,,61,12,blocked_shot,33418,0,10172,2484394,181,4152
49827,1,,,553,15,big chance shot,47394,1,10172,2484424,185,4152
49828,1,,,276,16,,113465,0,10172,2484431,189,4152
49829,0,,,61,24,blocked_shot,35345,0,8466,2484531,196,4152
49830,0,,,494,32,blocked_shot,47394,1,10172,2484616,205,4152
49831,1,,,135,39,shot,46893,0,8466,2484689,209,4152
49832,1,,,553,52,big chance shot,190872,1,8466,2484960,221,4152
49833,1,,,137,58,distance,39225,1,8466,2485023,227,4152
